state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,system_3.5,system_2.0,system_1.8,system_1.5,system_0
0.815795416538013,0.043076218676130124,0.06943644583172803,0.057516573555884375,0.003666433353393556,0.0030370316500542547,0.004895524494471903,0.002028916694590199,0.00025849701945241483,0.00010713232440405053,0.00017269129159690227,9.118570280488298e-06,0.815795416538013,0.043076218676130124,0.06055360520593863,0.07433197032619994,0.006242789253717611
0.8135089289901514,0.04353259884987304,0.07034985331646168,0.05805798833768751,0.0037645707802794037,0.0031068068539489837,0.005020683630940932,0.0020879492904612757,0.0002686674954250156,0.00011173062229744414,0.0001805596977260961,9.66213474661278e-06,0.8135089289901514,0.04353259884987304,0.06116479519163649,0.07537053694740262,0.006423140020935848
0.8113163261655525,0.04396743940070363,0.07122883714630646,0.05857166942600054,0.003860084506882641,0.003174158146498796,0.005142250646735478,0.002145692962105637,0.0002786725552065767,0.0001162809402959236,0.00018837931597643238,1.0208787734614315e-05,0.8113163261655525,0.04396743940070363,0.061745827572499336,0.07637108779304193,0.006599319068201825
0.8092135117228719,0.04438181594757895,0.07207481067410268,0.05905915655139752,0.003952987605191996,0.003239135998239699,0.005260265017018045,0.0022021393485964335,0.0002885024909229788,0.00012077769568171493,0.00019613955319398578,1.0757395203738128e-05,0.8092135117228719,0.04438181594757895,0.062298292549637216,0.07733507569112072,0.006771304088790848
0.8071965841678591,0.04477674552063194,0.07288912028600682,0.0595218965985386,0.004043299555874148,0.0033017939733303346,0.005374773340120961,0.002257284079448332,0.0002981490045941812,0.00012521588517064593,0.00020383070743045068,1.130688099383483e-05,0.8071965841678591,0.04477674552063194,0.06282369057186893,0.07826389362612778,0.006939086113511593
0.8052618265029642,0.045153190130962986,0.07367304921308047,0.05996124967898159,0.004131045442812312,0.0033621880711805613,0.005485828277321332,0.002311126366417047,0.00030760510318390133,0.00012959105325129243,0.00021144393155937623,1.1856228284300029e-05,0.8052618265029642,0.045153190130962986,0.06332343775016215,0.0791588774904018,0.007102668125508228
0.8034056964985712,0.04551206009528868,0.07442782108517593,0.06037849477452965,0.004216255225414274,0.0034203761494570055,0.005593487606642684,0.0023636686306296485,0.0003168649976033941,0.00013389926064934798,0.0002189711956383165,1.2404480399348406e-05,0.8034056964985712,0.04551206009528868,0.06379887092398666,0.08002130869181862,0.00726206379033433
0.8016248175438684,0.04585421713419272,0.07515460324686066,0.06077483498380612,0.0042989630816000005,0.0034764174195365542,0.005697813379326157,0.002414916162016343,0.0003259240060531577,0.0001381370531832076,0.0002264052485134269,1.2950741042895581e-05,0.8016248175438684,0.04585421713419272,0.06425125240334267,0.08085241662618681,0.007417296292409031
0.7999159700384864,0.04618047726116178,0.07585450985348081,0.06115140240208389,0.004379206815031427,0.003530372006426944,0.00579887116873017,0.0024648768082847637,0.0003347784619612806,0.0001423014312255202,0.00023373957908658528,1.3494174039850873e-05,0.7999159700384864,0.04618047726116178,0.06468177440851083,0.08165338102221098,0.007568397269629428
0.7982760832889264,0.046491613478165376,0.07652860476396953,0.06150926266196593,0.0044570273207368205,0.003582300566021324,0.005896729402422822,0.0025135606909229146,0.00034342562667426295,0.0001463898199416175,0.0002409683775983155,1.4034002654218284e-05,0.7982760832889264,0.046491613478165376,0.06509156322798726,0.08242533416639235,0.00771540583852815
0.7967022278764465,0.04678835829224174,0.07717790424563989,0.061849419160287855,0.004532468103815941,0.003632263953311681,0.005991458769136723,0.002560979945938993,0.00035186360697216226,0.00015040004043830645,0.00024808649722153923,1.4569508548159058e-05,0.7967022278764465,0.04678835829224174,0.06548168311359953,0.0831693630147766,0.0078583677029351
0.7951916084655253,0.047071406066369316,0.07780337950495592,0.06217281699458282,0.004605574846395226,0.00368032293586394,0.006083131693072152,0.0026071484872477045,0.00036009127741193467,0.0001543302819246796,0.0002550894162104073,1.5100030440158689e-05,0.7951916084655253,0.047071406066369316,0.06585313993044675,0.08388651119802806,0.007997334339630109
0.7937415570242521,0.04734141521682397,0.0784059590571382,0.062480346630589,0.004676395018440034,0.0037265379474638754,0.0061718218687698626,0.002652081790795548,0.00036810820744841475,0.00015817907495960993,0.0002619732008043584,1.5624962514714285e-05,0.7937415570242521,0.04734141521682397,0.06620688457805288,0.08457778092590806,0.008132362254962678
0.7923495264300733,0.04759901026823762,0.07898653094641948,0.06277284732057785,0.004744977528427485,0.003770968877385358,0.006257603850438116,0.002695796697683375,0.00037591459323937275,0.0001619452658378066,0.0002687344690492426,1.6143752630549295e-05,0.7923495264300733,0.04759901026823762,0.06654381619796321,0.0852441347968576,0.00826351230686783
0.7910130844362239,0.04784478377667433,0.07954594482781599,0.06305111029072434,0.004811372410243286,0.0038136748912176916,0.006340552690216381,0.002738311234695372,0.00038351119400765885,0.00016562799214716085,0.0002753703556642119,1.6655900369292054e-05,0.7910130844362239,0.04784478377667433,0.06686478518194203,0.08588649751803237,0.008390849087126982
0.7897299079759273,0.0480792981302181,0.08008501392041117,0.06331588171431096,0.0048756305429922394,0.0038547142796229385,0.0064207436203976434,0.0027796444507804997,0.0003908992728081013,0.00016922665951410543,0.0002818784780544456,1.716095496183396e-05,0.7897299079759273,0.0480792981302181,0.06717059599393391,0.08650575754080882,0.008514440359111227
0.7884977777830746,0.04830308723581523,0.08060451684135284,0.06356786548625178,0.0049378034007085125,0.0038941443317825814,0.006498251775117903,0.0028198162681570675,0.0003980805415281337,0.00017274091954042203,0.00028825690354513506,1.7658513125212465e-05,0.7884977777830746,0.04830308723581523,0.06746200981803435,0.08710276861647073,0.008634356546604483
0.787314573309577,0.04851665810042671,0.0811051993290377,0.06380772581322028,0.004997942829220815,0.003932021230640488,0.006573151947460362,0.0028588473468243755,0.0004050571099380599,0.00017617064892398179,0.0002945041178909973,1.8148216838841556e-05,0.787314573309577,0.04851665810042671,0.06773974704386077,0.08767835127649806,0.008750670269637072
0.7861782679209779,0.048720492313917375,0.08158777586329012,0.06403608963256631,0.005056100847672311,0.003968399967360197,0.006645518378318326,0.0028967589613685873,0.0004118314385983571,0.00017951592974696786,0.0003006189950975031,1.8629751085226983e-05,0.7861782679209779,0.048720492313917375,0.06800448959992651,0.08823329424160845,0.008863455923568953
0.7850869243531802,0.048915047440532405,0.08205293118973267,0.06425354887219566,0.005112329472417382,0.004003334272692909,0.006715424573718401,0.0029335728890438734,0.00041840629542670455,0.0001827770309079216,0.0003066007685746144,1.9102841576943314e-05,0.7850869243531802,0.048915047440532405,0.06825688314488856,0.08876835576345107,0.008972789297947441
0.7840386904143124,0.049100758325283725,0.08250132175498506,0.06446066256265924,0.005166680561219675,0.004036876563201748,0.00678294314762855,0.0029693113081955547,0.00042478471572577936,0.000185954390668226,0.0003124490036307887,1.9567252488600886e-05,0.7840386904143124,0.049100758325283725,0.06849753912586098,0.08928426490261361,0.009078747231928625
0.7830317949168752,0.04927803832108593,0.08293357705881788,0.06465795881184618,0.005219205675859905,0.004069077900510701,0.0068481456875672825,0.0030039967061699247,0.00043096996547369065,0.00018904860027917168,0.0003181635713040356,2.0022784209773063e-05,0.7830317949168752,0.04927803832108593,0.06872703671235687,0.08978172274638516,0.0091814073032965
0.7820645438262781,0.04944728044203706,0.08335030092891364,0.06484593665189055,0.005269955961429502,0.004099987961946261,0.006911102640593444,0.0030376517959267582,0.0004369655076817365,0.00019206038865236954,0.00032374462351764127,2.0469271132374415e-05,0.7820645438262781,0.04944728044203706,0.0689459246138368,0.09026140356950708,0.00928084754834038
0.7811353166128499,0.04960885844783263,0.08375207272346001,0.0650250677671838,0.005318982040738686,0.004129655021118285,0.006971883217494065,0.003070299440635393,0.00044277497162852276,0.00019499060803378904,0.00032919256954057964,2.0906579483755983e-05,0.7811353166128499,0.04960885844783263,0.06915472278830208,0.09072395594095407,0.009377146210060725
0.7802425627952357,0.04976312786392778,0.08413944846640072,0.06519579811171869,0.005366333922406714,0.0041581259371463505,0.007030555313202486,0.0031019625855946377,0.00044840212478505635,0.00019784022064000303,0.0003345080537263935,2.13346052147984e-05,0.7802425627952357,0.04976312786392778,0.06935392404886503,0.0911700037796032,0.009470381512367603
0.7793847986639194,0.04991042694171885,0.08451296191980814,0.06535854942338352,0.005412060921328675,0.004185446151380844,0.007087185441673115,0.003132664196871007,0.0004538508472518714,0.00020061028621415903,0.00033969193449929564,2.175327195051962e-05,0.7793847986639194,0.04991042694171885,0.06954399557476437,0.09160014736148125,0.009560631458115528
0.7785606041743368,0.05005107756270036,0.08487312559750607,0.06551372064226146,0.00545621159032872,0.004211659690595901,0.007141838683614467,0.003162427206099322,0.0004591251085363801,0.00020330195045868612,0.00034474526455222684,2.2162529009151638e-05,0.7785606041743368,0.05005107756270036,0.06972538033285737,0.09201496428112053,0.009647973648984487
0.7777686199997415,0.05018538609026308,0.0852204317237645,0.06566168923947342,0.005498833661915045,0.004236809175745703,0.007194578645640646,0.0031912744609350016,0.00046422894650618415,0.00020591643430167833,0.0003496692722184917,2.2562349494264185e-05,0.7777686199997415,0.05018538609026308,0.06989849841521913,0.09241501036940515,0.009732485125370664
0.777007544734621,0.05031364417253189,0.08555535314060639,0.0658028124626255,0.005539973999147889,0.0042609358354779945,0.0072454674295444055,0.0032192286806889117,0.0004691664483619456,0.00020845502395420805,0.00035446534397624385,2.2952728463306796e-05,0.777007544734621,0.05031364417253189,0.0700637482981035,0.0928008205701508,0.009814242224592503
0.7762761322400517,0.050436129499396826,0.08587834416700502,0.06593742850348186,0.005579678554719735,0.004284079523690109,0.007294565610524497,0.0032463124167135776,0.00047394173348138074,0.00021091906171642912,0.00035913500804340807,2.3333681174887328e-05,0.7762761322400517,0.050436129499396826,0.07022150802717197,0.09317290977752951,0.009893320455849418
0.7755731891229397,0.05055310651666361,0.08618984141301395,0.06606585759307888,0.00561799233742662,0.004306278740494682,0.00734193222331666,0.0032725480171443303,0.00047855893799396144,0.00021330993749119108,0.00036367991901950454,2.3705241416191184e-05,0.7755731891229397,0.05055310651666361,0.07037213633357356,0.09353177363633061,0.0099697943904918
0.7748975723415951,0.05066482710004239,0.08649026455164886,0.06618840302912055,0.00565495938528282,0.004327570656035259,0.007387624755283353,0.0032979575956308465,0.0004830222009538549,0.00021562908096492897,0.0003681018435302013,2.4067459911157567e-05,0.7748975723415951,0.05066482710004239,0.0705159736851558,0.09387788930693222,0.01004373756627381
0.7742481869305743,0.05077153119150025,0.08678001705113998,0.06630535214015079,0.0056906227445976745,0.004347991136657406,0.007431699145612624,0.003322563003723784,0.0004873356519864391,0.00021787795441680186,0.0003724026468301933,2.442040280935413e-05,0.7742481869305743,0.05077153119150025,0.0706533432768082,0.0942117161967526,0.010115222404364247
0.7736239838381601,0.05087344740032633,0.08705948686998605,0.06641697719067766,0.005725024454394288,0.004367574772999271,0.007474209789862894,0.003346385806607982,0.0004915034002913641,0.00022005804611836873,0.00037658428032012666,2.4764150254917678e-05,0.7736239838381601,0.05087344740032633,0.07078455196367693,0.09453369665984894,0.010184320137987047
0.7730239578702685,0.0509707935710945,0.08732904711706882,0.06652353623113011,0.005758205535605509,0.004386354909617607,0.0075152095491680705,0.003369447261898348,0.0004955295248925038,0.0002221708642874908,0.000380648769933686,2.5098795034445368e-05,0.7730239578702685,0.0509707935710945,0.07090989114074772,0.09484425666623689,0.010251100751651985
0.772447145734942,0.05106377732055696,0.08758905667892812,0.06662527389625418,0.00579020598453338,0.004404363675811914,0.007554749763488038,0.0033917683012370825,0.0004994180660322771,0.00022421793156161,0.00038459820535161315,2.542444130231839e-05,0.772447145734942,0.05106377732055696,0.0710296375720661,0.09514380644241616,0.01031563293001828
0.7718926241819664,0.05115259654536363,0.08783986081615179,0.06672242215530423,0.005821064770104645,0.004421632017350706,0.007592880268352895,0.0034133695144517094,0.0005031730176146385,0.0002262007799570515,0.0003884347300002702,2.5741203381609212e-05,0.7718926241819664,0.05115259654536363,0.07114405417265493,0.09543274108450468,0.010377984015509923
0.7713595082324605,0.05123743990237151,0.08808179173069848,0.06681520101714938,0.005850819834497386,0.004438189728841055,0.007629649414606891,0.0034342711360524033,0.0005067983206075785,0.00022812094628250703,0.0003921605317933591,2.6049204638455013e-05,0.7713595082324605,0.05123743990237151,0.07125339074599044,0.09571144114530537,0.010438219973871688
0.7708469494936149,0.05131848726319022,0.08831516910584764,0.06690381919320164,0.005879508096752525,0.004454065486515451,0.007665104090709701,0.0034544930338646597,0.0005102978573221764,0.00022997996797637354,0.00039577783457654577,2.634857642756871e-05,0.7708469494936149,0.05131848726319022,0.07135788467971708,0.09598027319655733,0.01049640536691985
0.7703541345540361,0.05139591014449868,0.08854030062035455,0.06698847472086941,0.005907165459019425,0.004469286881239489,0.00769928974719964,0.003474054699609469,0.0005136754464911493,0.00023177937933912784,0.0003992888902359634,2.6639457106394003e-05,0.7703541345540361,0.05139591014449868,0.0714577616021089,0.09623959036755418,0.01055260333180153
0.7698802834554269,0.05146987211556567,0.08875748243828306,0.06706935555005615,0.005933826815117085,0.004483880451569953,0.007732250422965489,0.0034929752412580215,0.0005169348390754297,0.00023352070813339643,0.00040269597143288206,2.6921991115291883e-05,0.7698802834554269,0.05146987211556567,0.07155323600162611,0.09648973286124855,0.010606875566132105
0.7694246482365872,0.051540529184312615,0.08896699967588817,0.06714664009505202,0.005959526061122047,0.004497871716716245,0.00776402877301189,0.003511273377001593,0.0005200797147325506,0.0002352054725258394,0.00040600136492818757,2.7196328121060286e-05,0.7694246482365872,0.051540529184312615,0.07164451181176826,0.09673102844890005,0.010659282318431279
0.7689865115459518,0.051608030163168624,0.08916912684683176,0.06722049775400542,0.005984296107721097,0.004511285209278666,0.007794666097437583,0.003528967430689872,0.0005231136788855941,0.00023683517834638035,0.0004092073654617144,2.7462622221038384e-05,0.7689865115459518,0.051608030163168624,0.07173178296328409,0.09696379294426934,0.010709882383325698
0.7685651853191066,0.05167251701588673,0.08936412828692814,0.06729108939801587,0.006008168894091521,0.004524144507655488,0.007824202371376777,0.003546075328602583,0.000526040260336097,0.0002384113166416954,0.0004123162701528948,2.772103120502168e-05,0.7685651853191066,0.05167251701588673,0.07181523390567135,0.09718833065830491,0.01075873310102981
0.7681600095179291,0.05173412518641459,0.08955225855953983,0.06735856783174989,0.006031175403094225,0.0045364722680270465,0.007852676275682018,0.003562614597429895,0.0005288629093686962,0.0002399353615012004,0.0004153303733906194,2.797171587221378e-05,0.7681600095179291,0.05173412518641459,0.07189504009977693,0.09740493483522185,0.01080589036065685
0.7677703509281897,0.05179298391084279,0.08973376284266973,0.06742307822735658,0.0060533456775855995,0.004548290255839424,0.007880125228151982,0.003578602363347012,0.0005315849962993575,0.0002414087681350631,0.00041825196218162324,2.8214839400459454e-05,0.7677703509281897,0.05179298391084279,0.071971368483196,0.09761388807082172,0.010851408606949114
0.7673956020126361,0.05184921651338865,0.08990887729873084,0.06748475853333886,0.006074708837672737,0.004559619376723185,0.007906585415130486,0.0035940553520773877,0.0005342098104228748,0.00024283297118499634,0.0004210833119281321,2.8450566765040072e-05,0.7673956020126361,0.05184921651338865,0.07204437791006205,0.09781546271386132,0.01089534085005117
0.7670351798167478,0.051902940687313104,0.09007782942791036,0.06754373985992963,0.006095293098753924,0.004570479706793779,0.007932091823323424,0.003608989889847381,0.000536740559318873,0.0002442093832497705,0.00042382668260689617,2.8679064204361714e-05,0.7670351798167478,0.051902940687313104,0.07211421956672341,0.09800992125123378,0.010937738677981208
0.7666885249245093,0.051954268761611626,0.09024083840598866,0.06760014684241579,0.0061151257902018205,0.004580890522290294,0.007956678271698594,0.0036234219051429098,0.0005391803684788741,0.0002455393936085127,0.0004264843153231067,2.890049872992772e-05,0.7666885249245093,0.051954268761611626,0.07218103736470609,0.09819751667768725,0.010978652271485152
0.7663551004616956,0.05200330795426826,0.09039811540741959,0.06765409798376272,0.006134233374561132,0.004590870328517936,0.00798037744335034,0.003637366931185798,0.0005415322812200738,0.0002468243671259349,0.0004290584292140321,2.9115037678058175e-05,0.7663551004616956,0.05200330795426826,0.07224496831228065,0.09837849285076992,0.011018130420985029
0.7660343911443077,0.05205016061281244,0.09054986391442864,0.0677057059778,0.006152641467145574,0.004600436888067333,0.008003220917225275,0.00365084010905408,0.0005437992588543436,0.00024806564332465885,0.0004315512186785099,2.9322848300896136e-05,0.7660343911443077,0.05205016061281244,0.07230614286586733,0.09855308483165391,0.011056220545358063
0.7657259023699222,0.052094924442873676,0.09069628001283957,0.06775507801414844,0.006170374855930881,0.004609607248290537,0.008025239199619274,0.0036638561913766104,0.000545984181083638,0.0002492645356107785,0.0004339648509097027,2.9524097394324343e-05,0.7657259023699222,0.052094924442873676,0.07236468526243899,0.09872151921245884,0.011092968712305936
