seed,metric,order,remove_ratio,L2,improvement_pct,mean_failure
0,Residual,asc,0.0,0.5468007785129433,0.0,0.012192173848404668
0,Residual,asc,0.05,0.5468600111038383,-0.010832572524147871,0.012192173848404668
0,Residual,asc,0.1,0.5436825056673964,0.5702758606209767,0.012192173848404668
0,Residual,asc,0.15000000000000002,0.5429959615215119,0.6958324020274529,0.012192173848404668
0,Residual,asc,0.2,0.5437481080546939,0.5582783672238606,0.012192173848404668
0,Residual,asc,0.25,0.5448954470510121,0.34845075881435844,0.012192173848404668
0,Residual,asc,0.30000000000000004,0.5451913906298314,0.2943280160443003,0.012192173848404668
0,Residual,asc,0.35000000000000003,0.545039454323165,0.3221144261294363,0.012192173848404668
0,Residual,asc,0.4,0.5433729847060368,0.6268816617687678,0.012192173848404668
0,Residual,asc,0.45,0.5421081369939978,0.8581994948338136,0.012192173848404668
0,Residual,asc,0.5,0.5416209694197576,0.9472936573485704,0.012192173848404668
0,Residual,asc,0.55,0.5399148829764359,1.2593060959485136,0.012192173848404668
0,Residual,asc,0.6000000000000001,0.537994358010368,1.6105354726313434,0.012192173848404668
0,Residual,asc,0.65,0.5357929167245022,2.01313937744887,0.012192173848404668
0,Residual,asc,0.7000000000000001,0.535159348868859,2.1290075108788016,0.012192173848404668
0,Residual,asc,0.75,0.5321139653349235,2.685953231076487,0.012192173848404668
0,Residual,asc,0.8,0.5324159485690637,2.630725944282662,0.012192173848404668
0,Residual,asc,0.8500000000000001,0.5313885393597768,2.818620557761633,0.012192173848404668
0,Residual,asc,0.9,0.5496298254883816,-0.5173816656099223,0.012192173848404668
0,Residual,asc,0.9500000000000001,0.5490004326633323,-0.4022770699725626,0.012192173848404668
0,Failure,asc,0.0,0.5468007785129433,0.0,0.012192173848404668
0,Failure,asc,0.05,0.545785590044958,0.18565966031470946,0.012192173848404668
0,Failure,asc,0.1,0.5450893477448571,0.3129898192062849,0.012192173848404668
0,Failure,asc,0.15000000000000002,0.5455679656961164,0.22545922852918437,0.012192173848404668
0,Failure,asc,0.2,0.5458141606827016,0.18043460598663394,0.012192173848404668
0,Failure,asc,0.25,0.5481363083952514,-0.24424432714601632,0.012192173848404668
0,Failure,asc,0.30000000000000004,0.5477112900518118,-0.16651613798809012,0.012192173848404668
0,Failure,asc,0.35000000000000003,0.548532946390339,-0.31678226247344604,0.012192173848404668
0,Failure,asc,0.4,0.5493567738938335,-0.46744545387104613,0.012192173848404668
0,Failure,asc,0.45,0.546241806365777,0.10222592379740708,0.012192173848404668
0,Failure,asc,0.5,0.5429470674408442,0.7047742475018927,0.012192173848404668
0,Failure,asc,0.55,0.544679866533133,0.3878765472094206,0.012192173848404668
0,Failure,asc,0.6000000000000001,0.5455627174043967,0.22641904642374655,0.012192173848404668
0,Failure,asc,0.65,0.5512490436595682,-0.813507464038768,0.012192173848404668
0,Failure,asc,0.7000000000000001,0.5484002444716514,-0.2925134750279472,0.012192173848404668
0,Failure,asc,0.75,0.5519827760940788,-0.9476938923218458,0.012192173848404668
0,Failure,asc,0.8,0.5638335805529442,-3.11499228042846,0.012192173848404668
0,Failure,asc,0.8500000000000001,0.596952855990599,-9.171910401087434,0.012192173848404668
0,Failure,asc,0.9,0.6667050375885926,-21.928326327869527,0.012192173848404668
0,Failure,asc,0.9500000000000001,0.774889688268387,-41.71334766123502,0.012192173848404668
0,Residual,desc,0.0,0.5468007785129435,0.0,0.012192173848404668
0,Residual,desc,0.05,0.5466817433659067,0.021769381411734585,0.012192173848404668
0,Residual,desc,0.1,0.5464216665992191,0.06933273115583959,0.012192173848404668
0,Residual,desc,0.15000000000000002,0.5503205146029801,-0.643696247033292,0.012192173848404668
0,Residual,desc,0.2,0.5516058981045084,-0.8787697056015052,0.012192173848404668
0,Residual,desc,0.25,0.5532349926841706,-1.1767017210043769,0.012192173848404668
0,Residual,desc,0.30000000000000004,0.5531690414812317,-1.1646404355178583,0.012192173848404668
0,Residual,desc,0.35000000000000003,0.5541856202182345,-1.3505543509602298,0.012192173848404668
0,Residual,desc,0.4,0.5540077969619164,-1.3180336846945928,0.012192173848404668
0,Residual,desc,0.45,0.5536375768068527,-1.250327095821301,0.012192173848404668
0,Residual,desc,0.5,0.5529685606717034,-1.127976111433774,0.012192173848404668
