Iteration,Trainloss
782,0.046341106
783,0.04813027
784,0.04776434
785,0.04318702
786,0.042136878
787,0.04475797
788,0.044321172
789,0.041920163
790,0.042662878
791,0.043215014
792,0.042242877
793,0.04212372
794,0.042866297
795,0.04237944
796,0.042014018
797,0.042591415
798,0.041712932
799,0.04207287
800,0.04207701
801,0.041808065
802,0.041666746
803,0.041902207
804,0.041470695
805,0.041838832
806,0.04153791
807,0.041507497
808,0.04143767
809,0.04152895
810,0.041311383
811,0.04134371
812,0.041377928
813,0.041257713
814,0.041338287
815,0.041210182
816,0.041250177
817,0.04125173
818,0.041123994
819,0.041182935
820,0.041153245
821,0.04116959
822,0.041089773
823,0.041060515
824,0.041112438
825,0.041021217
826,0.041013494
827,0.04099605
828,0.04094327
829,0.040955193
830,0.04092598
831,0.040901735
832,0.040909003
833,0.04088675
834,0.040888127
835,0.040871628
836,0.040829837
837,0.040815447
838,0.040794816
839,0.040776737
840,0.040785853
841,0.040802278
842,0.04083748
843,0.04093782
844,0.04075859
845,0.040698573
846,0.04069361
847,0.04074908
848,0.0409059
849,0.040739782
850,0.04065286
851,0.040601693
852,0.0406209
853,0.04072921
854,0.040838428
855,0.040998556
856,0.040776026
857,0.04115834
858,0.0411378
859,0.041580427
860,0.0415959
861,0.04119582
862,0.042307086
863,0.041056484
864,0.041327924
865,0.041415226
866,0.04162069
867,0.041349716
868,0.043011293
869,0.042758398
870,0.040463448
871,0.042829163
872,0.042730514
873,0.042332184
874,0.04354927
875,0.04249277
876,0.041266553
877,0.043081038
878,0.042011
879,0.041964408
880,0.043277584
881,0.041113213
882,0.042006027
883,0.043930914
884,0.042381898
885,0.040522784
886,0.042735405
887,0.042471163
888,0.04124552
889,0.041636992
890,0.04199568
891,0.04191401
892,0.04096781
893,0.041038934
894,0.04136832
895,0.04055715
896,0.040859062
897,0.040610045
898,0.040685125
899,0.04057021
900,0.04035319
901,0.04060682
902,0.040446736
903,0.04017805
904,0.040530615
905,0.040223822
906,0.040364563
907,0.04013412
908,0.0402236
909,0.040296294
910,0.040046737
911,0.040214863
912,0.039969843
913,0.04006348
914,0.039974455
915,0.03999436
916,0.03992036
917,0.039887227
918,0.03990557
919,0.039849617
920,0.039852504
921,0.039781373
922,0.03983042
923,0.039740697
924,0.039795455
925,0.039702166
926,0.03974531
927,0.03967105
928,0.039702717
929,0.039665118
930,0.039645344
931,0.03964986
932,0.03960042
933,0.039619297
934,0.039573457
935,0.039583266
936,0.03955424
937,0.039539758
938,0.039536893
939,0.03950283
940,0.039508574
941,0.0394818
942,0.03947186
943,0.039461657
944,0.0394411
945,0.039437063
946,0.039414942
947,0.03940878
948,0.039394677
949,0.03937638
950,0.039370887
951,0.039352
952,0.03934236
953,0.039329775
954,0.039314497
955,0.03930629
956,0.039290242
957,0.039278556
958,0.03926664
959,0.039252426
960,0.03924276
961,0.039228115
962,0.039216064
963,0.039204814
964,0.039190836
965,0.039179876
966,0.039166857
967,0.039154187
968,0.039143078
969,0.039129797
970,0.039117955
971,0.039105702
972,0.03909307
973,0.039081544
974,0.039068837
975,0.03905666
976,0.039044756
977,0.039032184
978,0.039020374
979,0.03900803
980,0.038995676
981,0.03898385
982,0.038971476
983,0.03895936
984,0.038947295
985,0.03893494
986,0.038922973
987,0.0389108
988,0.038898543
989,0.038886525
990,0.0388743
991,0.038862173
992,0.038850073
993,0.03883783
994,0.03882575
995,0.038813617
996,0.038801424
997,0.038789313
998,0.03877712
999,0.038764983
1000,0.03875286
1001,0.03874066
1002,0.038728517
1003,0.038716365
1004,0.038704176
1005,0.038692035
1006,0.038679853
1007,0.038667664
1008,0.038655516
1009,0.038643323
1010,0.03863113
1011,0.03861896
1012,0.038606755
1013,0.038594563
1014,0.038582373
1015,0.03857016
1016,0.038557954
1017,0.038545743
1018,0.038533516
1019,0.038521294
1020,0.03850907
1021,0.03849683
1022,0.038484596
1023,0.038472347
1024,0.0384601
1025,0.038447842
1026,0.038435575
1027,0.038423304
1028,0.038411036
1029,0.03839875
1030,0.038386464
1031,0.03837417
1032,0.038361866
1033,0.03834956
1034,0.038337238
1035,0.038324922
1036,0.038312584
1037,0.03830025
1038,0.038287908
1039,0.03827555
1040,0.038263187
1041,0.03825082
1042,0.038238443
1043,0.03822605
1044,0.03821366
1045,0.03820125
1046,0.038188845
1047,0.038176417
1048,0.03816399
1049,0.038151547
1050,0.038139097
1051,0.03812664
1052,0.038114168
1053,0.038101688
1054,0.0380892
1055,0.0380767
1056,0.038064186
1057,0.038051665
1058,0.038039133
1059,0.038026586
1060,0.038014036
1061,0.038001467
1062,0.03798889
1063,0.0379763
1064,0.037963703
1065,0.03795109
1066,0.037938464
1067,0.03792583
1068,0.037913173
1069,0.037900515
1070,0.037887834
1071,0.03787515
1072,0.03786245
1073,0.03784973
1074,0.037837002
1075,0.037824262
1076,0.037811507
1077,0.037798733
1078,0.037785947
1079,0.037773147
1080,0.037760336
1081,0.03774751
1082,0.037734665
1083,0.0377218
1084,0.037708923
1085,0.037696037
1086,0.03768313
1087,0.037670214
1088,0.03765727
1089,0.037644316
1090,0.037631344
1091,0.037618354
1092,0.037605353
1093,0.037592333
1094,0.03757929
1095,0.037566237
1096,0.037553165
1097,0.03754007
1098,0.037526958
1099,0.037513826
1100,0.037500687
1101,0.037487514
1102,0.03747433
1103,0.03746113
1104,0.037447903
1105,0.037434664
1106,0.0374214
1107,0.037408113
1108,0.037394818
1109,0.037381496
1110,0.037368156
1111,0.037354793
1112,0.037341412
1113,0.037328005
1114,0.03731458
1115,0.037301138
1116,0.03728767
1117,0.03727418
1118,0.037260666
1119,0.037247133
1120,0.037233576
1121,0.037219997
1122,0.0372064
1123,0.03719278
1124,0.03717913
1125,0.037165467
1126,0.03715177
1127,0.037138052
1128,0.037124313
1129,0.037110552
1130,0.037096765
1131,0.037082955
1132,0.03706912
1133,0.03705526
1134,0.03704137
1135,0.037027467
1136,0.03701353
1137,0.036999572
1138,0.03698559
1139,0.036971577
1140,0.036957543
1141,0.036943488
1142,0.036929403
1143,0.036915284
1144,0.03690115
1145,0.036886983
1146,0.036872793
1147,0.036858577
1148,0.036844328
1149,0.036830068
1150,0.03681577
1151,0.036801443
1152,0.036787093
1153,0.036772713
1154,0.036758304
1155,0.036743876
1156,0.03672941
1157,0.03671493
1158,0.036700413
1159,0.036685865
1160,0.0366713
1161,0.036656704
1162,0.036642075
1163,0.03662742
1164,0.036612734
1165,0.036598027
1166,0.036583282
1167,0.03656852
1168,0.036553722
1169,0.036538903
1170,0.036524046
1171,0.03650917
1172,0.036494263
1173,0.036479324
1174,0.03646436
1175,0.036449365
1176,0.036434337
1177,0.03641929
1178,0.036404207
1179,0.0363891
1180,0.036373965
1181,0.0363588
1182,0.036343604
1183,0.036328387
1184,0.036313135
1185,0.036297858
1186,0.036282554
1187,0.036267217
1188,0.036251854
1189,0.036236465
1190,0.036221046
1191,0.036205593
1192,0.036190126
1193,0.036174618
1194,0.03615909
1195,0.036143534
1196,0.03612795
1197,0.036112335
1198,0.036096692
1199,0.036081027
1200,0.036065336
1201,0.036049612
1202,0.036033865
1203,0.036018096
1204,0.036002297
1205,0.03598647
1206,0.03597062
1207,0.03595474
1208,0.035938837
1209,0.035922915
1210,0.035906956
1211,0.03589098
1212,0.035874974
1213,0.035858948
1214,0.035842896
1215,0.035826817
1216,0.03581072
1217,0.035794597
1218,0.03577845
1219,0.035762288
1220,0.035746105
1221,0.035729937
1222,0.03571382
1223,0.035697907
1224,0.03568261
1225,0.035669282
1226,0.03566212
1227,0.03567372
1228,0.03574759
1229,0.03598366
1230,0.03668163
1231,0.0374333
1232,0.037787545
1233,0.036101773
1234,0.03592445
1235,0.036904693
1236,0.036020096
1237,0.03570795
1238,0.036384694
1239,0.035808854
1240,0.035520475
1241,0.03603381
1242,0.03573962
1243,0.03552406
1244,0.035818726
1245,0.035543248
1246,0.03540994
1247,0.03565921
1248,0.03549197
1249,0.03536641
1250,0.03550134
1251,0.03537736
1252,0.035312224
1253,0.03541807
1254,0.035329334
1255,0.03525016
1256,0.035314973
1257,0.035258755
1258,0.03520271
1259,0.035250425
1260,0.035218023
1261,0.03515572
1262,0.035167776
1263,0.035153657
1264,0.035104424
1265,0.0351037
1266,0.035108488
1267,0.03507161
1268,0.035049133
1269,0.03505195
1270,0.0350283
1271,0.034994774
1272,0.03498897
1273,0.03498122
1274,0.034953143
1275,0.034936517
1276,0.034932546
1277,0.03491492
1278,0.034891292
1279,0.034878828
1280,0.03486867
1281,0.034849074
1282,0.034828644
1283,0.034816463
1284,0.03480388
1285,0.034784745
1286,0.0347667
1287,0.034753818
1288,0.03474049
1289,0.03472328
1290,0.03470603
1291,0.034692127
1292,0.034679092
1293,0.034663633
1294,0.034647755
1295,0.03463438
1296,0.03462394
1297,0.034614623
1298,0.034609605
1299,0.034608986
1300,0.03462926
1301,0.034652222
1302,0.034730017
1303,0.034747265
1304,0.034846187
1305,0.034754455
1306,0.034694046
1307,0.034567818
1308,0.03448271
1309,0.03442794
1310,0.034413084
1311,0.034432374
1312,0.03446378
1313,0.034513228
1314,0.03453732
1315,0.034578778
1316,0.03453116
1317,0.03450473
1318,0.03440805
1319,0.03433594
1320,0.03427833
1321,0.03424684
1322,0.034235924
1323,0.0342409
1324,0.034264147
1325,0.03429405
1326,0.03435961
1327,0.034426536
1328,0.03455524
1329,0.034587912
1330,0.034640633
1331,0.034512892
1332,0.034347594
1333,0.03420354
1334,0.034099035
1335,0.034061354
1336,0.034087148
1337,0.03416142
1338,0.034248333
1339,0.03432085
1340,0.034374453
1341,0.03436378
1342,0.034283936
1343,0.034183178
1344,0.034041055
1345,0.033940665
1346,0.033895466
1347,0.033904426
1348,0.033948164
1349,0.03400815
1350,0.034086034
1351,0.034129065
1352,0.03418796
1353,0.03417579
1354,0.034148734
1355,0.03405112
1356,0.033940215
1357,0.033837453
1358,0.033757158
1359,0.03371495
1360,0.033705767
1361,0.033722136
1362,0.033757742
1363,0.033808645
1364,0.033879977
1365,0.033955727
1366,0.03405727
1367,0.034129158
1368,0.03417507
1369,0.034132287
1370,0.03399576
1371,0.033815462
1372,0.03364318
1373,0.033537332
1374,0.03350402
1375,0.033531148
1376,0.033593066
1377,0.033669002
1378,0.033738475
1379,0.03378797
1380,0.033798467
1381,0.033768952
1382,0.033689883
1383,0.03359794
1384,0.03349639
1385,0.033415917
1386,0.033356875
1387,0.033322643
1388,0.033308823
1389,0.033310365
1390,0.03332376
1391,0.03334716
1392,0.033386685
1393,0.03343677
1394,0.03352472
1395,0.033622988
1396,0.033794634
1397,0.033936128
1398,0.034131832
1399,0.034120545
1400,0.03402937
1401,0.03368142
1402,0.033350825
1403,0.03313604
1404,0.033112064
1405,0.03323105
1406,0.033370573
1407,0.033468988
1408,0.033403695
1409,0.033271078
1410,0.033107318
1411,0.033001434
1412,0.03297765
1413,0.03301758
1414,0.03308587
1415,0.033130113
1416,0.033149563
1417,0.033110358
1418,0.033057548
1419,0.03297881
1420,0.03291491
1421,0.032861356
1422,0.032827005
1423,0.032810025
1424,0.032806348
1425,0.032813113
1426,0.03282668
1427,0.032854576
1428,0.03288605
1429,0.03295161
1430,0.03301482
1431,0.03315749
1432,0.03325559
1433,0.033476148
1434,0.033501588
1435,0.033590794
1436,0.033340234
1437,0.03308921
1438,0.03277661
1439,0.032598797
1440,0.03258047
1441,0.032674175
1442,0.032815088
1443,0.03286788
1444,0.032868493
1445,0.032729786
1446,0.03258106
1447,0.03245376
1448,0.032401063
1449,0.032417763
1450,0.03246616
1451,0.032516852
1452,0.032531496
1453,0.03252803
1454,0.032477256
1455,0.03242921
1456,0.03236449
1457,0.03231571
1458,0.032269135
1459,0.032230854
1460,0.032198664
1461,0.032170158
1462,0.03214906
1463,0.03213305
1464,0.032124367
1465,0.032122407
1466,0.032136336
1467,0.03216708
1468,0.032252453
1469,0.03238062
1470,0.03269893
1471,0.033026673
1472,0.033830475
1473,0.03383119
1474,0.033989828
1475,0.0327516
1476,0.03203245
1477,0.032153454
1478,0.032779064
1479,0.033499848
1480,0.032947876
1481,0.032299794
1482,0.03186625
1483,0.03206046
1484,0.032460507
1485,0.032343976
1486,0.03202804
1487,0.031780068
1488,0.031948067
1489,0.03222995
1490,0.032003425
1491,0.03167519
1492,0.031747047
1493,0.031929836
1494,0.032111056
1495,0.031889133
1496,0.031929255
1497,0.03190498
1498,0.03195587
1499,0.031987794
1500,0.031510733
1501,0.031535953
1502,0.03203383
1503,0.032239582
1504,0.032506667
1505,0.031553715
1506,0.033540413
1507,0.034192845
1508,0.034230776
1509,0.03487445
1510,0.035776414
1511,0.033699892
1512,0.036585446
1513,0.036678787
1514,0.03517121
1515,0.03559778
1516,0.03335278
1517,0.035218824
1518,0.03424269
1519,0.033912964
1520,0.03316947
1521,0.033972267
1522,0.03359299
1523,0.032686494
1524,0.033259287
1525,0.03313724
1526,0.033114374
1527,0.03314185
1528,0.03272731
1529,0.032936174
1530,0.032128155
1531,0.03259674
1532,0.03193824
1533,0.032513577
1534,0.03216665
1535,0.031650767
1536,0.03173213
1537,0.031776406
1538,0.0315182
1539,0.032107897
1540,0.031729665
1541,0.032103065
1542,0.031422034
1543,0.031013317
1544,0.030948665
1545,0.030821206
1546,0.030830247
1547,0.030909982
1548,0.030717835
1549,0.030808344
1550,0.030557677
1551,0.03033847
1552,0.030320682
1553,0.03010207
1554,0.030025184
1555,0.029958554
1556,0.030020751
1557,0.029981568
1558,0.030016795
1559,0.030144121
1560,0.030288137
1561,0.03060246
1562,0.030751023
1563,0.030739881
1564,0.030285083
1565,0.029851157
1566,0.029332928
1567,0.02901475
1568,0.02904233
1569,0.029130269
1570,0.029209223
1571,0.02945526
1572,0.029771024
1573,0.030552205
1574,0.031172827
1575,0.03096292
1576,0.031023469
1577,0.02954058
1578,0.028940976
1579,0.02902401
1580,0.030840283
1581,0.03626847
1582,0.031708416
1583,0.029784307
1584,0.034160934
1585,0.036297943
1586,0.03631841
1587,0.038404144
1588,0.038727775
1589,0.04241571
1590,0.043716177
1591,0.047707897
1592,0.045755856
1593,0.04572352
1594,0.047503956
1595,0.043491334
1596,0.039233167
1597,0.037037455
1598,0.03355249
1599,0.03550119
1600,0.033352427
1601,0.03406387
1602,0.033138737
1603,0.033487346
1604,0.034985818
1605,0.03246708
1606,0.033368915
1607,0.033353504
1608,0.03218868
1609,0.031755567
1610,0.031197293
1611,0.029484756
1612,0.03064109
1613,0.02982343
1614,0.029572062
1615,0.030003555
1616,0.0284503
1617,0.029313726
1618,0.028629672
1619,0.028260875
1620,0.028690152
1621,0.028319774
1622,0.028243903
1623,0.028466865
1624,0.027911413
1625,0.027943451
1626,0.027870547
1627,0.02745752
1628,0.027584432
1629,0.027328502
1630,0.027176123
1631,0.027312823
1632,0.027048029
1633,0.027110172
1634,0.027079716
1635,0.026865311
1636,0.026911315
1637,0.026785195
1638,0.026594788
1639,0.026660085
1640,0.02643742
1641,0.026362777
1642,0.026387855
1643,0.026288478
1644,0.026243402
1645,0.02624527
1646,0.026139157
1647,0.026109861
1648,0.026041433
1649,0.026010942
1650,0.025937773
1651,0.025907945
1652,0.025868503
1653,0.025844067
1654,0.025783267
1655,0.025731936
1656,0.025725368
1657,0.02566505
1658,0.02563116
1659,0.025608543
1660,0.025572231
1661,0.025536826
1662,0.025501184
1663,0.025463142
