Iteration,Valerror
179,0.63671947
180,0.6364809
181,0.6362374
182,0.6359888
183,0.63573545
184,0.6354777
185,0.63521576
186,0.6349495
187,0.6346783
188,0.63440084
189,0.63411516
190,0.63381886
191,0.6335098
192,0.6331861
193,0.6328467
194,0.63249177
195,0.63212234
196,0.6317401
197,0.6313469
198,0.6309441
199,0.63053215
200,0.63011026
201,0.62967646
202,0.62922806
203,0.6287619
204,0.6282753
205,0.6277664
206,0.62723446
207,0.62667954
208,0.6261025
209,0.6255041
210,0.6248846
211,0.62424326
212,0.62357837
213,0.62288725
214,0.62216645
215,0.62141275
216,0.62062275
217,0.6197939
218,0.6189237
219,0.61801034
220,0.6170522
221,0.61604846
222,0.6149997
223,0.61390805
224,0.6127779
225,0.6116154
226,0.6104279
227,0.6092229
228,0.60800797
229,0.6067895
230,0.60557055
231,0.6043463
232,0.603103
233,0.60182923
234,0.6005301
235,0.5992147
236,0.5978614
237,0.5964396
238,0.59497505
239,0.59351283
240,0.5920361
241,0.5905137
242,0.58891845
243,0.58716756
244,0.5852178
245,0.583125
246,0.58091426
247,0.578565
248,0.5760553
249,0.57332116
250,0.57034767
251,0.56720275
252,0.5638441
253,0.56018895
254,0.5562169
255,0.55187714
256,0.5471913
257,0.5421222
258,0.5367929
259,0.5310104
260,0.5251406
261,0.5186427
262,0.512499
263,0.5037009
264,0.5039794
265,0.4730381
266,0.49767372
267,0.48403022
268,0.4568298
269,0.4653893
270,0.4835205
271,0.46242383
272,0.44079688
273,0.43902296
274,0.4507452
275,0.44757223
276,0.4306909
277,0.42231327
278,0.4306965
279,0.43730915
280,0.42342195
281,0.4111063
282,0.4126007
283,0.41977766
284,0.41737893
285,0.40877905
286,0.40173256
287,0.39694926
288,0.40191594
289,0.41705436
290,0.4362219
291,0.43791962
292,0.45628425
293,0.46596742
294,0.4872912
295,0.46909642
296,0.46241787
297,0.4847063
298,0.5130752
299,0.52387077
300,0.5132313
301,0.48814827
302,0.49801508
303,0.53436315
304,0.5768913
305,0.6146248
306,0.64758694
307,0.6744377
308,0.69533294
309,0.72930354
310,0.75549364
311,0.7590384
312,0.7440582
313,0.72642785
314,0.7033289
315,0.6669134
316,0.62134045
317,0.56980324
318,0.51646996
319,0.4743817
320,0.44680652
321,0.44240883
322,0.45233718
323,0.4529654
324,0.43826717
325,0.4123464
326,0.40000886
327,0.39843574
328,0.40101525
329,0.40747055
330,0.41612634
331,0.4189778
332,0.41211542
333,0.4108739
334,0.41106576
335,0.41677558
336,0.42015895
337,0.416202
338,0.4071604
339,0.39546347
340,0.3888863
341,0.39061257
342,0.39474574
343,0.39786765
344,0.39625615
345,0.3938479
346,0.39132622
347,0.38604975
348,0.38104665
349,0.38730565
350,0.3943665
351,0.39654088
352,0.3877573
353,0.3836891
354,0.38793766
355,0.39329425
356,0.38323876
357,0.37961772
358,0.37657234
359,0.37032354
360,0.3717186
361,0.3716586
362,0.3699525
363,0.36824888
364,0.36791375
365,0.3660308
366,0.36399505
367,0.3691746
368,0.3690632
369,0.36488265
370,0.35905543
371,0.36435437
372,0.36280945
373,0.36316746
374,0.3671338
375,0.36521602
376,0.3594724
377,0.36488256
378,0.36744595
379,0.36723244
380,0.36438802
381,0.36328626
382,0.3649283
383,0.36548313
384,0.36472216
385,0.36336535
386,0.3628573
387,0.36216557
388,0.36203325
389,0.36288318
390,0.3610406
391,0.35871887
392,0.36050785
393,0.35801506
394,0.36156967
395,0.35883224
396,0.3560466
397,0.36070904
398,0.35852423
399,0.35532603
400,0.36156648
401,0.3645892
402,0.36781132
403,0.37294725
404,0.36652443
405,0.3670308
406,0.36179852
407,0.36179465
408,0.3668025
409,0.37346804
410,0.36029574
411,0.35624528
412,0.35912085
413,0.36878124
414,0.37036157
415,0.37356082
416,0.35626978
417,0.34568602
418,0.35307273
419,0.3606809
420,0.36409113
421,0.36305454
422,0.3594113
423,0.35287127
424,0.34810644
425,0.3524223
426,0.36491796
427,0.37486872
428,0.3657862
429,0.36825448
430,0.36326608
431,0.35829192
432,0.35697943
433,0.35509747
434,0.35355958
435,0.35322243
436,0.35603198
437,0.36497697
438,0.35905588
439,0.36240363
440,0.36088258
441,0.35479426
442,0.3546923
443,0.3618864
444,0.35594258
445,0.35870144
446,0.36430877
447,0.34938008
448,0.34429342
449,0.34689593
450,0.3540773
451,0.36580232
452,0.35457894
453,0.35570195
454,0.35749686
455,0.3527919
456,0.35330886
457,0.354936
458,0.3549888
459,0.35521853
460,0.36446497
461,0.34751683
462,0.3432645
463,0.34616724
464,0.35046557
465,0.3557353
466,0.3558938
467,0.345144
468,0.3452568
469,0.35064915
470,0.35400662
471,0.3587758
472,0.3538816
473,0.3442261
474,0.34763756
475,0.3523259
476,0.35867482
477,0.3487154
478,0.34990838
479,0.33940938
480,0.34604907
481,0.3643251
482,0.35291502
483,0.32970893
484,0.32261494
485,0.32086545
486,0.32559177
487,0.33534995
488,0.33682254
489,0.32495722
490,0.3212487
491,0.3245675
492,0.3281686
493,0.33509
494,0.32993084
495,0.32026088
496,0.32028607
497,0.32647255
498,0.3335842
499,0.32375067
500,0.3178091
501,0.31991836
502,0.32581806
503,0.32386592
504,0.32254717
505,0.31995434
506,0.31756195
507,0.31850523
508,0.31948155
509,0.31820554
510,0.31849593
511,0.31378245
512,0.31265134
513,0.31638724
514,0.31538698
515,0.31295392
516,0.31187344
517,0.31072026
518,0.30926418
519,0.3102945
520,0.31068578
521,0.30745265
522,0.30602968
523,0.30700845
524,0.30683088
525,0.3056575
526,0.304745
527,0.30394083
528,0.3021978
529,0.30226985
530,0.3034311
531,0.30144534
532,0.29951823
533,0.30006048
534,0.2997619
535,0.2983231
536,0.29763487
537,0.2968869
538,0.29554486
539,0.29461187
540,0.29469016
541,0.29400164
542,0.2919894
543,0.29130745
544,0.29144412
545,0.2906729
546,0.2895671
547,0.28894845
548,0.2885815
549,0.28766423
550,0.28727794
551,0.28684187
552,0.28557733
553,0.28488776
554,0.28473926
555,0.28427044
556,0.2830878
557,0.28271106
558,0.2821739
559,0.2816346
560,0.28105175
561,0.28084138
562,0.2797904
563,0.2797187
564,0.2791416
565,0.2792682
566,0.2775242
567,0.27879652
568,0.27626544
569,0.27924493
570,0.27408868
571,0.27760428
572,0.27336735
573,0.2758561
574,0.27900347
575,0.27441895
576,0.27442038
577,0.27587256
578,0.27758536
579,0.28119293
580,0.27595243
581,0.27148736
582,0.2737715
583,0.27940014
584,0.28012404
585,0.28006545
586,0.2761049
587,0.2722082
588,0.272777
589,0.27709746
590,0.27828157
591,0.27732384
592,0.27498177
593,0.2719219
594,0.27233484
595,0.27512282
596,0.27418458
597,0.27256566
598,0.27224404
599,0.27210128
600,0.27261642
601,0.27249157
602,0.27002826
603,0.26926327
604,0.27043015
605,0.2708453
606,0.2703383
607,0.26906884
608,0.26755095
609,0.26762155
610,0.26845187
611,0.2680444
612,0.26729676
613,0.266525
614,0.26590836
615,0.2656502
616,0.26515546
617,0.26411876
618,0.26318753
619,0.26288763
620,0.26280865
621,0.26276344
622,0.26163933
623,0.26060602
624,0.2612309
625,0.26121143
626,0.26040635
627,0.26037425
628,0.26021025
629,0.26005876
630,0.26000407
631,0.2593537
632,0.2590424
633,0.25914973
634,0.2588127
635,0.25882187
636,0.25889248
637,0.2582279
638,0.25811842
639,0.25836036
640,0.25815016
641,0.25809687
642,0.25794855
643,0.2575862
644,0.25746188
645,0.25730896
646,0.25700668
647,0.25677207
648,0.256509
649,0.2563992
650,0.2562412
651,0.25593442
652,0.25589132
653,0.25574455
654,0.25564632
655,0.2558094
656,0.25562808
657,0.25544924
658,0.2555118
659,0.25537592
660,0.25536707
661,0.2554092
662,0.2552071
663,0.25515434
664,0.25512323
665,0.2550238
666,0.25500405
667,0.2549199
668,0.2548445
669,0.2548058
670,0.2547431
671,0.25468472
672,0.25459734
673,0.25456527
674,0.25454724
675,0.2544929
676,0.25448257
677,0.25439876
678,0.25434414
679,0.25436258
680,0.25429812
681,0.2542706
682,0.2542245
683,0.25412497
684,0.2541112
685,0.25406364
686,0.25400183
687,0.2539753
688,0.2539064
689,0.25386968
690,0.25384113
691,0.2537909
692,0.25375682
693,0.25371912
694,0.25368637
695,0.2536491
696,0.25360882
697,0.25356367
698,0.25352192
699,0.2535
700,0.25345674
701,0.2534196
702,0.2533798
703,0.25332838
704,0.25330615
705,0.25326568
706,0.25322345
707,0.25318804
708,0.25313562
709,0.2531041
710,0.25306642
711,0.25302437
712,0.25299025
713,0.2529493
714,0.2529148
715,0.252879
716,0.25284213
717,0.2528044
718,0.25277093
719,0.25273544
720,0.25269744
721,0.25266212
722,0.25262022
723,0.25258765
724,0.25255263
725,0.2525141
726,0.25247952
727,0.25243804
728,0.25240412
729,0.25236872
730,0.2523325
731,0.25229615
732,0.25225958
733,0.25222394
734,0.25219002
735,0.25215676
736,0.25212115
737,0.25209
738,0.25205532
739,0.2520243
740,0.25199118
741,0.25195795
742,0.2519267
743,0.25189462
744,0.25186253
745,0.25183013
746,0.25179803
747,0.25176588
748,0.2517368
749,0.2517042
750,0.25167444
751,0.25164264
752,0.25161305
753,0.2515829
754,0.25155416
755,0.25152263
756,0.2514949
757,0.25146344
758,0.25143695
759,0.25140575
760,0.25137952
761,0.2513482
762,0.25132355
763,0.25129062
764,0.25126916
765,0.25123242
766,0.25121632
767,0.25117362
768,0.25116685
769,0.25111103
770,0.25112385
771,0.25104117
772,0.25109595
773,0.25095415
774,0.2510999
775,0.25083095
776,0.25118625
777,0.25064236
778,0.25150007
779,0.25042546
780,0.252383
781,0.2507401
782,0.2532081
783,0.25196284
784,0.2522392
785,0.25081348
786,0.24979907
787,0.25434202
788,0.25045776
789,0.24963453
790,0.25403553
791,0.25285122
792,0.25262222
793,0.25500745
794,0.25244275
795,0.25309598
796,0.25469065
797,0.25164098
798,0.25156382
799,0.25409204
800,0.25339258
801,0.2506624
802,0.25178474
803,0.25124618
804,0.25200212
805,0.25137705
806,0.25005206
807,0.24973238
808,0.25095943
809,0.24952948
810,0.24878667
811,0.24953252
812,0.24867482
813,0.24823737
814,0.24826394
815,0.24768744
816,0.24706738
817,0.246766
818,0.24732287
819,0.24688144
820,0.24575908
821,0.24642666
822,0.24641658
823,0.24565654
824,0.24622497
825,0.24609666
826,0.24564216
827,0.2458551
828,0.24603054
829,0.24556243
830,0.24548614
831,0.24587908
832,0.24543266
833,0.24551733
834,0.24542153
835,0.24524318
836,0.24496312
837,0.24523321
838,0.24503529
839,0.2446404
840,0.24502991
841,0.24488842
842,0.2453191
843,0.24459407
844,0.24485847
845,0.24476752
846,0.24457489
847,0.24537252
848,0.24434924
849,0.24459846
850,0.24448408
851,0.24432397
852,0.24483831
853,0.24467526
854,0.24555619
855,0.24423905
856,0.24562342
857,0.24599718
858,0.24366292
859,0.24753836
860,0.24624825
861,0.244164
862,0.24563894
863,0.2472182
864,0.24419841
865,0.24741675
866,0.24609914
867,0.24736802
868,0.25329047
869,0.24740723
870,0.248858
871,0.24815215
872,0.2526151
873,0.2633387
874,0.258222
875,0.24889006
876,0.25001368
877,0.24876611
878,0.25982985
879,0.26422796
880,0.25314248
881,0.25121233
882,0.25642902
883,0.25572562
884,0.25107327
885,0.25394675
886,0.25980997
887,0.25461265
888,0.25403997
889,0.25804266
890,0.25403395
891,0.25008115
892,0.2535416
893,0.2534531
894,0.24987145
895,0.24886885
896,0.25239897
897,0.25240928
898,0.24875502
899,0.24844503
900,0.25042027
901,0.25122413
902,0.24863009
903,0.24895746
904,0.24807122
905,0.24840496
906,0.24908702
907,0.24827321
908,0.24673767
909,0.24755172
910,0.2485994
911,0.24705203
912,0.24617912
913,0.24678725
914,0.24728738
915,0.24606422
916,0.24545206
917,0.24568093
918,0.24570505
919,0.24527195
920,0.24482842
921,0.24509822
922,0.24482712
923,0.2446799
924,0.24470344
925,0.24481274
926,0.24423403
927,0.24416475
928,0.24463609
929,0.24428679
930,0.24360089
931,0.24379952
932,0.244198
933,0.24357136
934,0.24318987
935,0.24360633
936,0.24364598
937,0.24321193
938,0.24320018
939,0.24340145
940,0.24320789
941,0.24309328
942,0.24319664
943,0.24305074
944,0.24289279
945,0.24303742
946,0.24296407
947,0.24266158
948,0.24277267
949,0.24293475
950,0.24267018
951,0.2425643
952,0.24276982
953,0.2427296
954,0.24255084
955,0.24262235
956,0.24267958
957,0.24256395
958,0.24256366
959,0.24259995
960,0.24251102
961,0.24252851
962,0.24258937
963,0.2424833
964,0.24244507
965,0.24254668
966,0.24250385
967,0.24240234
968,0.24246594
969,0.24250178
970,0.2424066
971,0.2424018
972,0.24245459
973,0.2424152
974,0.24239431
975,0.24241753
976,0.24238648
977,0.24236949
978,0.24238999
979,0.24235225
980,0.2423179
981,0.2423451
982,0.24232148
983,0.24226235
984,0.24227905
985,0.24229014
986,0.24223942
987,0.24223001
988,0.24224782
989,0.24221909
990,0.24219868
991,0.24220572
992,0.24218763
993,0.2421681
994,0.24216424
995,0.24214001
996,0.24211973
997,0.24212015
998,0.2420963
999,0.24206793
1000,0.24206902
1001,0.24205413
1002,0.24202254
1003,0.24201906
1004,0.2420147
1005,0.24198768
1006,0.2419749
1007,0.2419704
1008,0.2419501
1009,0.24193442
1010,0.24192527
1011,0.24190608
1012,0.24189015
1013,0.24187766
1014,0.24185699
1015,0.24184282
1016,0.24183288
1017,0.24181212
1018,0.24179631
1019,0.24178855
1020,0.24177057
1021,0.24175301
1022,0.24174489
1023,0.24172951
1024,0.24171025
1025,0.24169879
1026,0.24168472
1027,0.2416667
1028,0.24165343
1029,0.2416389
1030,0.24162206
1031,0.24160841
1032,0.24159324
1033,0.24157752
1034,0.24156493
1035,0.24154954
1036,0.24153338
1037,0.24152121
1038,0.24150662
1039,0.2414904
1040,0.24147817
1041,0.24146427
1042,0.24144782
1043,0.2414346
1044,0.24142112
1045,0.24140531
1046,0.2413915
1047,0.24137785
1048,0.24136259
1049,0.2413487
1050,0.24133494
1051,0.24132043
1052,0.24130689
1053,0.24129276
1054,0.24127829
1055,0.24126484
1056,0.24125057
1057,0.24123602
1058,0.2412227
1059,0.24120836
1060,0.24119367
1061,0.2411803
1062,0.24116614
1063,0.2411516
1064,0.24113809
1065,0.24112408
1066,0.24110955
1067,0.24109584
1068,0.2410819
1069,0.24106759
1070,0.24105377
1071,0.24103971
1072,0.24102548
1073,0.24101152
1074,0.2409974
1075,0.2409832
1076,0.24096915
1077,0.24095483
1078,0.24094066
1079,0.24092656
1080,0.2409122
1081,0.24089812
1082,0.24088405
1083,0.24086967
1084,0.24085552
1085,0.24084136
1086,0.24082695
1087,0.2408128
1088,0.24079849
1089,0.24078402
1090,0.24076973
1091,0.24075535
1092,0.2407409
1093,0.24072659
1094,0.24071208
1095,0.24069765
1096,0.24068323
1097,0.24066864
1098,0.24065416
1099,0.24063963
1100,0.240625
1101,0.24061047
1102,0.2405958
1103,0.24058108
1104,0.24056645
1105,0.24055167
1106,0.24053684
1107,0.24052209
1108,0.24050717
1109,0.24049227
1110,0.24047744
1111,0.24046241
1112,0.2404475
1113,0.2404325
1114,0.24041736
1115,0.24040237
1116,0.24038723
1117,0.24037196
1118,0.2403569
1119,0.24034151
1120,0.24032618
1121,0.2403109
1122,0.2402954
1123,0.24027999
1124,0.24026453
1125,0.24024886
1126,0.24023335
1127,0.2402177
1128,0.24020192
1129,0.24018624
1130,0.24017042
1131,0.24015447
1132,0.24013864
1133,0.24012259
1134,0.24010658
1135,0.24009049
1136,0.24007428
1137,0.2400581
1138,0.24004179
1139,0.24002548
1140,0.24000907
1141,0.23999262
1142,0.23997605
1143,0.23995948
1144,0.23994277
1145,0.23992601
1146,0.23990923
1147,0.23989227
1148,0.23987538
1149,0.23985834
1150,0.2398412
1151,0.23982409
1152,0.23980676
1153,0.23978946
1154,0.23977204
1155,0.23975447
1156,0.23973691
1157,0.23971921
1158,0.23970139
1159,0.23968363
1160,0.23966563
1161,0.23964763
1162,0.2396295
1163,0.2396113
1164,0.23959304
1165,0.23957464
1166,0.2395562
1167,0.2395376
1168,0.23951891
1169,0.23950016
1170,0.23948126
1171,0.23946232
1172,0.23944321
1173,0.239424
1174,0.23940474
1175,0.23938529
1176,0.23936586
1177,0.23934622
1178,0.23932652
1179,0.23930669
1180,0.23928672
1181,0.23926668
1182,0.23924647
1183,0.23922616
1184,0.23920573
1185,0.23918521
1186,0.23916447
1187,0.23914379
1188,0.23912273
1189,0.23910184
1190,0.23908047
1191,0.2390594
1192,0.23903774
1193,0.23901638
1194,0.23899455
1195,0.23897278
1196,0.23895079
1197,0.23892856
1198,0.23890649
1199,0.23888382
1200,0.23886153
1201,0.23883867
1202,0.23881593
1203,0.23879294
1204,0.23876971
1205,0.23874654
1206,0.23872295
1207,0.2386995
1208,0.2386755
1209,0.23865195
1210,0.23862734
1211,0.23860386
1212,0.2385784
1213,0.23855542
1214,0.23852837
1215,0.238507
1216,0.2384766
1217,0.23845965
1218,0.23842132
1219,0.23841624
1220,0.23835768
1221,0.238386
1222,0.23827183
1223,0.23839886
1224,0.23812701
1225,0.23857176
1226,0.23787048
1227,0.23950014
1228,0.23794337
1229,0.24435794
1230,0.24063705
1231,0.24893998
1232,0.23767072
1233,0.23682186
1234,0.245729
1235,0.2375042
1236,0.23715776
1237,0.24378529
1238,0.23785526
1239,0.238317
1240,0.24297558
1241,0.23815776
1242,0.23861554
1243,0.24148796
1244,0.23772202
1245,0.237716
1246,0.2399756
1247,0.23718409
1248,0.23697776
1249,0.2392233
1250,0.23715052
1251,0.23739184
1252,0.23936082
1253,0.23748179
1254,0.23799732
1255,0.23931216
1256,0.23759063
1257,0.23780942
1258,0.23847611
1259,0.23710425
1260,0.23721719
1261,0.23776765
1262,0.23661658
1263,0.23707946
1264,0.23740311
1265,0.23664536
1266,0.23736599
1267,0.23719883
1268,0.2367663
1269,0.23731107
1270,0.23688643
1271,0.23656526
1272,0.23703463
1273,0.23644091
1274,0.23643245
1275,0.23683724
1276,0.23628372
1277,0.23661478
1278,0.23668605
1279,0.2364005
1280,0.23678885
1281,0.23658384
1282,0.23638389
1283,0.2367184
1284,0.2362917
1285,0.23635726
1286,0.23642308
1287,0.23610753
1288,0.23632513
1289,0.23621976
1290,0.23612751
1291,0.23634796
1292,0.23609748
1293,0.23625574
1294,0.23620035
1295,0.23608458
1296,0.2361952
1297,0.23601867
1298,0.23598896
1299,0.2360868
1300,0.23579791
1301,0.23615399
1302,0.23579255
1303,0.2361284
1304,0.2358761
1305,0.23570195
1306,0.23592563
1307,0.23535717
1308,0.23568647
1309,0.23557638
1310,0.23563609
1311,0.23609452
1312,0.23584418
1313,0.2361716
1314,0.23586342
1315,0.23594028
1316,0.2355723
1317,0.23558019
1318,0.23522288
1319,0.23545766
1320,0.23521796
1321,0.2355413
1322,0.23561957
1323,0.23564982
1324,0.23605154
1325,0.23568219
1326,0.23621953
1327,0.23553655
1328,0.23636606
1329,0.23521258
1330,0.23626682
1331,0.23453568
1332,0.23574159
1333,0.23436064
1334,0.23509657
1335,0.23539193
1336,0.23511066
1337,0.23662731
1338,0.23526423
1339,0.23674348
1340,0.23485586
1341,0.23578545
1342,0.23431884
1343,0.23442754
1344,0.23428565
1345,0.23426934
1346,0.23480444
1347,0.2346537
1348,0.23557366
1349,0.23497719
1350,0.23573135
1351,0.23479618
1352,0.23545796
1353,0.2341016
1354,0.2351339
1355,0.23358297
1356,0.23453255
1357,0.233662
1358,0.23430897
1359,0.23416977
1360,0.23421931
1361,0.23496033
1362,0.23405571
1363,0.23534298
1364,0.23381686
1365,0.23555547
1366,0.23358092
1367,0.23559669
1368,0.23350853
1369,0.23489498
1370,0.23331623
1371,0.23410296
1372,0.2334675
1373,0.23361771
1374,0.23422025
1375,0.23355752
1376,0.23464893
1377,0.23354585
1378,0.23460469
1379,0.23314796
1380,0.23449002
1381,0.232813
1382,0.23401108
1383,0.23272394
1384,0.23365739
1385,0.23288986
1386,0.23336586
1387,0.2333106
1388,0.23302242
1389,0.23356768
1390,0.23276226
1391,0.23365037
1392,0.23245658
1393,0.23418438
1394,0.23250921
1395,0.23506707
1396,0.23296136
1397,0.23616795
1398,0.23316342
1399,0.23578627
1400,0.2325287
1401,0.23349428
1402,0.23235151
1403,0.23230773
1404,0.23382258
1405,0.2326329
1406,0.23475732
1407,0.23277943
1408,0.23360929
1409,0.23223807
1410,0.23242792
1411,0.2321822
1412,0.2319982
1413,0.233089
1414,0.23206735
1415,0.23363057
1416,0.23215967
1417,0.23336336
1418,0.2318353
1419,0.23290713
1420,0.23152167
1421,0.2321099
1422,0.2318059
1423,0.23149358
1424,0.23218942
1425,0.23134805
1426,0.23259531
1427,0.23121797
1428,0.23324326
1429,0.23106095
1430,0.23419152
1431,0.23130754
1432,0.23529573
1433,0.23179248
1434,0.2354946
1435,0.23167633
1436,0.23343849
1437,0.23143412
1438,0.23145661
1439,0.23232503
1440,0.23129648
1441,0.23341884
1442,0.2314026
1443,0.23319536
1444,0.23111092
1445,0.23185478
1446,0.231151
1447,0.23101349
1448,0.23178215
1449,0.23119088
1450,0.23211853
1451,0.23151527
1452,0.23202065
1453,0.23110566
1454,0.23195304
1455,0.23016797
1456,0.23183376
1457,0.22957918
1458,0.23166151
1459,0.22972237
1460,0.23138571
1461,0.23030134
1462,0.23090559
1463,0.23083013
1464,0.2302735
1465,0.23127383
1466,0.22967052
1467,0.23221847
1468,0.22934674
1469,0.23498826
1470,0.22966747
1471,0.24125905
1472,0.23007317
1473,0.24344863
1474,0.22859666
1475,0.23387782
1476,0.2308763
1477,0.23340249
1478,0.2339892
1479,0.2335553
1480,0.22905281
1481,0.23176864
1482,0.2288058
1483,0.23372677
1484,0.23105615
1485,0.23094808
1486,0.2333067
1487,0.2285625
1488,0.2385666
1489,0.22833201
1490,0.23486072
1491,0.23071943
1492,0.23351422
1493,0.22953616
1494,0.2335835
1495,0.2267977
1496,0.23299257
1497,0.22867021
1498,0.23515052
1499,0.22899644
1500,0.23502143
1501,0.23057161
1502,0.23884967
1503,0.22650877
1504,0.22717838
1505,0.24969192
1506,0.24125694
1507,0.23047042
1508,0.26290175
1509,0.28965467
1510,0.3228958
1511,0.36025771
1512,0.36389083
1513,0.335516
1514,0.30981266
1515,0.3321647
1516,0.35041416
1517,0.3545172
1518,0.34171572
1519,0.31439248
1520,0.3087623
1521,0.3146073
1522,0.324992
1523,0.34768152
1524,0.34612396
1525,0.33014798
1526,0.32734028
1527,0.3245552
1528,0.32567254
1529,0.32818565
1530,0.33265743
1531,0.31718162
1532,0.30797687
1533,0.29975823
1534,0.30328342
1535,0.32056528
1536,0.3248132
1537,0.315763
1538,0.29521507
1539,0.297731
1540,0.30897895
1541,0.30096212
1542,0.2958861
1543,0.29976618
1544,0.29023743
1545,0.2943018
1546,0.30234638
1547,0.29289868
1548,0.28157848
1549,0.28422204
1550,0.29109406
1551,0.29410118
1552,0.28371933
1553,0.27792126
1554,0.27908844
1555,0.28207576
1556,0.27942246
1557,0.2755007
1558,0.27538088
1559,0.27799368
1560,0.27357775
1561,0.2690565
1562,0.2740441
1563,0.2743009
1564,0.26893327
1565,0.26496607
1566,0.26981384
1567,0.27359146
1568,0.2649336
1569,0.26890627
1570,0.27835643
1571,0.26920187
1572,0.27202943
1573,0.25735503
1574,0.24985029
1575,0.25982493
1576,0.27756238
1577,0.259543
1578,0.25296533
1579,0.2461423
1580,0.2889347
1581,0.29325134
1582,0.28073534
1583,0.25334084
1584,0.23213728
1585,0.3101044
1586,0.4042754
1587,0.45068926
1588,0.49387226
1589,0.55085766
1590,0.575207
1591,0.57977074
1592,0.56170905
1593,0.52675116
1594,0.48407856
1595,0.41333857
1596,0.34061095
1597,0.30061814
1598,0.2520001
1599,0.23419157
1600,0.27919346
1601,0.31880987
1602,0.33066264
1603,0.3412981
1604,0.3504945
1605,0.35804424
1606,0.3565688
1607,0.35542673
1608,0.35133627
1609,0.33575943
1610,0.30719984
1611,0.29020354
1612,0.27788505
1613,0.28638408
1614,0.28833532
1615,0.2895077
1616,0.29917157
1617,0.3022923
1618,0.29965508
1619,0.29668957
1620,0.29154044
1621,0.29305276
1622,0.2896612
1623,0.28090844
1624,0.27995464
1625,0.28249672
1626,0.27729645
1627,0.27999952
1628,0.2806132
1629,0.27130216
1630,0.27064908
1631,0.27399746
1632,0.27451575
1633,0.270192
1634,0.26592556
1635,0.2651527
1636,0.26368815
1637,0.25724462
1638,0.25276008
1639,0.25462052
1640,0.26050207
1641,0.25886053
1642,0.2532788
1643,0.25399572
1644,0.25701305
1645,0.2531488
1646,0.25211588
1647,0.2543088
1648,0.25546584
1649,0.25511578
1650,0.25190952
1651,0.25312763
1652,0.2561483
1653,0.25138324
1654,0.2516633
1655,0.25556085
1656,0.25065306
1657,0.25075516
1658,0.25313416
1659,0.24918692
1660,0.25065696
1661,0.25189924
1662,0.24934438
1663,0.25079063
1664,0.24888104
1665,0.25043705
1666,0.24849132
1667,0.24890354
1668,0.2503419
1669,0.24674842
