Iteration,Valerror
179,0.5688788
180,0.56833047
181,0.56845635
182,0.56794626
183,0.5687618
184,0.5684861
185,0.5696724
186,0.56976205
187,0.56986785
188,0.5701022
189,0.56916606
190,0.56908023
191,0.5682329
192,0.56728226
193,0.5669869
194,0.5659552
195,0.5660134
196,0.56573206
197,0.56557167
198,0.56599784
199,0.56574553
200,0.56626856
201,0.5661861
202,0.56601095
203,0.56597835
204,0.56518716
205,0.5650016
206,0.56417537
207,0.5636666
208,0.5631362
209,0.56244636
210,0.5623703
211,0.5617615
212,0.5621424
213,0.56162786
214,0.56219214
215,0.5615616
216,0.5618117
217,0.5608726
218,0.56047416
219,0.55930597
220,0.55850804
221,0.5574967
222,0.55687296
223,0.55631495
224,0.5561016
225,0.5557657
226,0.55569226
227,0.5549029
228,0.5549869
229,0.5533868
230,0.5560898
231,0.55595344
232,0.5577491
233,0.55792993
234,0.5546131
235,0.55329704
236,0.55098766
237,0.5486185
238,0.54982513
239,0.5504213
240,0.55135494
241,0.55319655
242,0.5519165
243,0.54934174
244,0.5478524
245,0.54481447
246,0.54303515
247,0.5439295
248,0.54344994
249,0.5432804
250,0.5429302
251,0.5395084
252,0.537035
253,0.53527254
254,0.53309083
255,0.5345114
256,0.533788
257,0.5318223
258,0.5295539
259,0.5258699
260,0.5267037
261,0.5259747
262,0.5263179
263,0.52319455
264,0.51952904
265,0.5183824
266,0.5176603
267,0.5209705
268,0.5191543
269,0.5179516
270,0.51294297
271,0.51104945
272,0.5128179
273,0.5134308
274,0.5135961
275,0.50909853
276,0.50559443
277,0.5044997
278,0.5047329
279,0.5051621
280,0.50223523
281,0.4983071
282,0.49594182
283,0.49653214
284,0.49532688
285,0.4910586
286,0.4895447
287,0.4911975
288,0.4939244
289,0.5004094
290,0.4931724
291,0.50958264
292,0.5478962
293,0.5886382
294,0.61471945
295,0.6082764
296,0.5811784
297,0.5670782
298,0.57286024
299,0.59199864
300,0.60619503
301,0.5955923
302,0.5716705
303,0.55420494
304,0.54892606
305,0.55238634
306,0.55341494
307,0.53961897
308,0.51901186
309,0.505405
310,0.5018957
311,0.5052377
312,0.5061803
313,0.49860096
314,0.48933375
315,0.4857924
316,0.488996
317,0.496023
318,0.50081015
319,0.49996382
320,0.4969276
321,0.49629742
322,0.4994398
323,0.50484943
324,0.5088606
325,0.50846726
326,0.5047898
327,0.5012625
328,0.49981144
329,0.49975717
330,0.49827576
331,0.49300456
332,0.4859628
333,0.48107263
334,0.47940552
335,0.4784467
336,0.47423348
337,0.4671076
338,0.4608132
339,0.459435
340,0.45801228
341,0.4596874
342,0.45404625
343,0.45632267
344,0.45572504
345,0.4516023
346,0.49276197
347,0.5507938
348,0.60735416
349,0.7000191
350,0.7142174
351,0.6672
352,0.640682
353,0.6215121
354,0.61028206
355,0.61255795
356,0.6307555
357,0.65042037
358,0.6460951
359,0.6190331
360,0.5904235
361,0.5740379
362,0.56765735
363,0.5647972
364,0.5634709
365,0.56596357
366,0.57318217
367,0.58002824
368,0.579468
369,0.5697862
370,0.5554867
371,0.5426326
372,0.53426284
373,0.5298069
374,0.5276195
375,0.5270836
376,0.5287097
377,0.5327602
378,0.5378477
379,0.54125774
380,0.5409902
381,0.53733385
382,0.53241444
383,0.5284129
384,0.52626747
385,0.5258248
386,0.5267487
387,0.5289585
388,0.532232
389,0.5356496
390,0.53779066
391,0.5376944
392,0.5355875
393,0.53262514
394,0.52998996
395,0.52826935
396,0.5275337
397,0.5276893
398,0.52853465
399,0.5295508
400,0.5299243
401,0.529027
402,0.52690846
403,0.5242484
404,0.52183497
405,0.52012813
406,0.5192356
407,0.51906097
408,0.5193065
409,0.51942825
410,0.5188574
411,0.517409
412,0.51542026
413,0.5134434
414,0.511867
415,0.510814
416,0.5101921
417,0.5096836
418,0.508837
419,0.507409
420,0.5056218
421,0.50397503
422,0.5028549
423,0.5023516
424,0.5022432
425,0.50202835
426,0.50121
427,0.4997281
428,0.49797347
429,0.4963574
430,0.4949841
431,0.49357787
432,0.49166316
433,0.4890838
434,0.48626643
435,0.48376322
436,0.4817197
437,0.47975063
438,0.47729647
439,0.474345
440,0.4714779
441,0.46910897
442,0.46702904
443,0.46469975
444,0.4620902
445,0.45972976
446,0.45779923
447,0.4557611
448,0.45312068
449,0.45029294
450,0.4478568
451,0.4456185
452,0.44308493
453,0.44052118
454,0.4384315
455,0.4365843
456,0.43455893
457,0.4327087
458,0.4313837
459,0.4301941
460,0.4288726
461,0.42780238
462,0.42703685
463,0.42624387
464,0.42560872
465,0.42543542
466,0.4254766
467,0.42556742
468,0.42593402
469,0.4264898
470,0.42698857
471,0.4275726
472,0.42829368
473,0.42892215
474,0.42950222
475,0.4301905
476,0.43087515
477,0.43154153
478,0.43231973
479,0.43310267
480,0.4337844
481,0.4344744
482,0.4351555
483,0.43574804
484,0.43634477
485,0.436949
486,0.4374728
487,0.43799067
488,0.43853542
489,0.4390213
490,0.43947566
491,0.43990597
492,0.44023216
493,0.4405053
494,0.44077024
495,0.44097415
496,0.44115883
497,0.44134334
498,0.4414775
499,0.44161066
500,0.60556155
501,0.83473855
502,0.9747201
503,1.0153412
504,1.0326171
505,1.0363072
506,1.0275347
507,1.014709
508,0.98404974
509,0.9618611
510,0.95180136
511,0.9421032
512,0.93527323
513,0.9322896
514,0.9302979
515,0.9223544
516,0.9065151
517,0.8875872
518,0.87108546
519,0.85717887
520,0.8459509
521,0.8372667
522,0.8308619
523,0.8262913
524,0.82296395
525,0.8202335
526,0.8175008
527,0.81430715
528,0.8104047
529,0.80579066
530,0.80067486
531,0.7953629
532,0.7901537
533,0.78531706
534,0.78094774
535,0.77693653
536,0.7735176
537,0.771505
538,0.7709277
539,0.77098525
540,0.7711109
541,0.7712896
542,0.77163774
543,0.77223474
544,0.77310115
545,0.77420837
546,0.7754937
547,0.7768794
548,0.7782913
549,0.77967036
550,0.78097636
551,0.7821837
552,0.7832754
553,0.78423667
554,0.78505087
555,0.78569794
556,0.78615546
557,0.78640085
558,0.7864165
559,0.7861932
560,0.785734
561,0.78505576
562,0.7841897
563,0.78317857
564,0.7820734
565,0.78092766
566,0.779793
567,0.7787138
568,0.7777242
569,0.77684665
570,0.7760921
571,0.7754624
572,0.7749522
573,0.7745523
574,0.7742521
575,0.7740406
576,0.7739077
577,0.77384377
578,0.77383864
579,0.77388126
580,0.7739584
581,0.7740554
582,0.77415556
583,0.7742417
584,0.77429724
585,0.7743079
586,0.7742622
587,0.77415276
588,0.77397645
589,0.7737342
590,0.7734304
591,0.77307236
592,0.772669
593,0.7722306
594,0.771768
595,0.77129203
596,0.7708133
597,0.7703415
598,0.76988566
599,0.7694536
600,0.76905113
601,0.76868266
602,0.7683503
603,0.7680542
604,0.76779217
605,0.76756024
606,0.76735276
607,0.76716316
608,0.7669841
609,0.76680815
610,0.76662827
611,0.7664385
612,0.7662336
613,0.7660099
614,0.765765
615,0.7654981
616,0.76520944
617,0.7649007
618,0.7645744
619,0.7642341
620,0.76388365
621,0.76352715
622,0.7631689
623,0.76281273
624,0.76246214
625,0.7621199
626,0.76178825
627,0.7614683
628,0.7611603
629,0.7608641
630,0.7605783
631,0.7603012
632,0.76003057
633,0.7597642
634,0.7594992
635,0.7592333
636,0.7589641
637,0.75868976
638,0.7584089
639,0.7581208
640,0.7578251
641,0.75752234
642,0.7572134
643,0.75689983
644,0.75658315
645,0.75626534
646,0.7559481
647,0.75563323
648,0.755322
649,0.75501555
650,0.75471455
651,0.754419
652,0.7541289
653,0.7538437
654,0.7535627
655,0.7532849
656,0.75300944
657,0.7527352
658,0.7524617
659,0.75218815
660,0.7519144
661,0.75164014
662,0.7513658
663,0.75109136
664,0.7508175
665,0.7505445
666,0.7502729
667,0.75000316
668,0.74973565
669,0.7494705
670,0.74920803
671,0.7489481
672,0.7486909
673,0.74843615
674,0.7481838
675,0.74793386
676,0.7476864
677,0.7474411
678,0.7471984
679,0.7469582
680,0.74672073
681,0.746486
682,0.7462542
683,0.7460254
684,0.74579954
685,0.74557644
686,0.74535626
687,0.7451385
688,0.7449233
689,0.7447103
690,0.7444994
691,0.7442905
692,0.74408346
693,0.7438785
694,0.7436756
695,0.7434749
696,0.74327654
697,0.7430808
698,0.7428878
699,0.74269754
700,0.74251026
701,0.7423259
702,0.7421444
703,0.7419659
704,0.74179
705,0.7416169
706,0.74144626
707,0.74127805
708,0.7411121
709,0.74094856
710,0.7407872
711,0.74062824
712,0.74047154
713,0.74031717
714,0.7401651
715,0.7400155
716,0.7398683
717,0.7397234
718,0.73958075
719,0.7394406
720,0.7393026
721,0.73916674
722,0.73903316
723,0.7389018
724,0.7387725
725,0.73864555
726,0.7385207
727,0.73839813
728,0.73827773
729,0.7381596
730,0.7380436
731,0.7379298
732,0.7378183
733,0.7377087
734,0.7376013
735,0.7374958
736,0.73739225
737,0.73729074
738,0.737191
739,0.7370932
740,0.7369972
741,0.73690313
742,0.7368109
743,0.7367205
744,0.736632
745,0.7365452
746,0.7364604
747,0.73637724
748,0.7362959
749,0.7362162
750,0.73613816
751,0.736062
752,0.7359873
753,0.73591423
754,0.73584294
755,0.7357732
756,0.735705
757,0.7356385
758,0.73557335
759,0.73550993
760,0.73544794
761,0.7353874
762,0.7353283
763,0.7352706
764,0.73521435
765,0.7351595
766,0.73510593
767,0.7350538
768,0.73500293
769,0.7349533
770,0.73490506
771,0.7348581
772,0.7348124
773,0.7347679
774,0.7347247
775,0.7346826
776,0.73464173
777,0.73460203
778,0.73456347
779,0.73452604
780,0.73448974
781,0.7344545
782,0.73442036
783,0.7343872
784,0.7343552
785,0.73432416
786,0.73429424
787,0.7342651
788,0.7342371
789,0.73421
790,0.7341838
791,0.7341585
792,0.73413426
793,0.7341107
794,0.7340881
795,0.7340664
796,0.73404545
797,0.7340255
798,0.73400617
799,0.73398775
800,0.73397017
801,0.73395324
802,0.7339371
803,0.7339217
804,0.73390704
805,0.7338931
806,0.73387986
807,0.7338673
808,0.73385537
809,0.7338441
810,0.7338335
811,0.73382354
812,0.7338141
813,0.73380536
814,0.7337972
815,0.7337896
816,0.7337825
817,0.73377603
818,0.7337701
819,0.73376465
820,0.73375964
821,0.73375523
822,0.7337513
823,0.73374784
824,0.7337449
825,0.73374236
826,0.73374027
827,0.7337387
828,0.73373747
829,0.7337366
830,0.7337362
831,0.7337362
832,0.7337366
833,0.7337373
834,0.73373836
835,0.73373985
836,0.73374164
837,0.7337437
838,0.7337462
839,0.7337489
840,0.73375195
841,0.7337553
842,0.7337589
843,0.73376286
844,0.7337671
845,0.7337716
846,0.7337764
847,0.7337814
848,0.7337866
849,0.733792
850,0.7337978
851,0.7338037
852,0.73380977
853,0.73381615
854,0.7338227
855,0.7338294
856,0.73383623
857,0.7338433
858,0.73385054
859,0.733858
860,0.7338656
861,0.73387337
862,0.7338812
863,0.7338892
864,0.73389745
865,0.73390573
866,0.7339142
867,0.7339227
868,0.7339314
869,0.73394024
870,0.7339491
871,0.7339582
872,0.73396736
873,0.7339766
874,0.7339859
875,0.7339954
876,0.73400486
877,0.7340144
878,0.7340241
879,0.7340339
880,0.7340436
881,0.73405343
882,0.73406345
883,0.7340734
884,0.7340835
885,0.73409355
886,0.73410374
887,0.734114
888,0.7341243
889,0.73413473
890,0.7341451
891,0.7341556
892,0.73416597
893,0.73417646
894,0.73418707
895,0.7341977
896,0.7342083
897,0.7342189
898,0.73422956
899,0.7342402
900,0.73425096
901,0.7342617
902,0.7342725
903,0.73428327
904,0.73429406
905,0.7343049
906,0.7343157
907,0.73432666
908,0.7343375
909,0.7343485
910,0.7343594
911,0.73437035
912,0.7343813
913,0.73439234
914,0.73440325
915,0.7344143
916,0.73442537
917,0.7344364
918,0.7344475
919,0.7344585
920,0.73446965
921,0.73448074
922,0.7344918
923,0.73450303
924,0.7345142
925,0.73452526
926,0.73453635
927,0.7345476
928,0.7345588
929,0.7345701
930,0.7345814
931,0.7345927
932,0.734604
933,0.7346154
934,0.73462665
935,0.73463815
936,0.73464954
937,0.734661
938,0.73467237
939,0.7346839
940,0.73469543
941,0.7347069
942,0.73471844
943,0.73473
944,0.7347417
945,0.7347534
946,0.7347651
947,0.73477685
948,0.73478866
949,0.7348005
950,0.7348124
951,0.73482424
952,0.7348363
953,0.7348483
954,0.73486036
955,0.73487246
956,0.7348847
957,0.73489684
958,0.7349091
959,0.73492146
960,0.73493385
961,0.73494625
962,0.73495877
963,0.73497134
964,0.734984
965,0.73499674
966,0.7350094
967,0.73502225
968,0.7350352
969,0.73504806
970,0.73506105
971,0.73507404
972,0.73508734
973,0.73510057
974,0.73511386
975,0.7351274
976,0.73514086
977,0.73515445
978,0.7351681
979,0.7351819
980,0.73519576
981,0.73520964
982,0.7352236
983,0.73523766
984,0.7352518
985,0.735266
986,0.7352803
987,0.7352947
988,0.73530924
989,0.7353238
990,0.7353385
991,0.7353534
992,0.7353683
993,0.73538333
994,0.7353984
995,0.7354137
996,0.735429
997,0.73544437
998,0.73545986
999,0.7354755
1000,0.7562348
1001,0.79691267
1002,0.84275395
1003,0.86977583
1004,0.8695058
1005,0.85327053
1006,0.8236191
1007,0.78739935
1008,0.76374143
1009,0.7600701
1010,0.7697511
1011,0.78509176
1012,0.80121034
1013,0.8138597
1014,0.8195483
1015,0.8174359
1016,0.80958235
1017,0.7994631
1018,0.79022294
1019,0.78370893
1020,0.78049284
1021,0.7803537
1022,0.7826856
1023,0.7866967
1024,0.7914994
1025,0.79620093
1026,0.80003214
1027,0.80248034
1028,0.80335957
1029,0.80279064
1030,0.8011066
1031,0.7987347
1032,0.79609925
1033,0.7935643
1034,0.7914154
1035,0.7898619
1036,0.78904337
1037,0.7890258
1038,0.78978676
1039,0.79119885
1040,0.79302603
1041,0.7949507
1042,0.7966322
1043,0.797782
1044,0.7982268
1045,0.79793525
1046,0.797002
1047,0.79560167
1048,0.79393387
1049,0.7921815
1050,0.7904905
1051,0.7889685
1052,0.78769314
1053,0.78672
1054,0.7860825
1055,0.78578544
1056,0.7857952
1057,0.7860358
1058,0.7863957
1059,0.78674877
1060,0.78698015
1061,0.78701186
1062,0.7868161
1063,0.7864134
1064,0.78585845
1065,0.78522193
1066,0.7845732
1067,0.7839705
1068,0.7834571
1069,0.78306097
1070,0.7827947
1071,0.78265476
1072,0.7826201
1073,0.78265214
1074,0.78269994
1075,0.7827079
1076,0.7826279
1077,0.7824287
1078,0.78210205
1079,0.7816621
1080,0.781139
1081,0.7805699
1082,0.77999115
1083,0.7794322
1084,0.77891266
1085,0.77844256
1086,0.7780227
1087,0.7776465
1088,0.77730155
1089,0.7769717
1090,0.77664
1091,0.7762929
1092,0.7759224
1093,0.7755294
1094,0.77512205
1095,0.774715
1096,0.77432495
1097,0.7739674
1098,0.773653
1099,0.77338666
1100,0.7731668
1101,0.7729859
1102,0.7728322
1103,0.7726914
1104,0.7725491
1105,0.77239215
1106,0.7722117
1107,0.7720037
1108,0.77177
1109,0.7715169
1110,0.771254
1111,0.7709918
1112,0.7707393
1113,0.7705028
1114,0.7702847
1115,0.7700834
1116,0.7698945
1117,0.7697112
1118,0.769527
1119,0.76933616
1120,0.7691353
1121,0.7689242
1122,0.7687055
1123,0.7684846
1124,0.76826787
1125,0.7680619
1126,0.7678718
1127,0.76770055
1128,0.76754826
1129,0.7674125
1130,0.7672887
1131,0.76717114
1132,0.76705456
1133,0.76693416
1134,0.766807
1135,0.76667243
1136,0.76653147
1137,0.76638687
1138,0.766242
1139,0.7661002
1140,0.7659642
1141,0.7658349
1142,0.7657127
1143,0.7655961
1144,0.7654833
1145,0.76537204
1146,0.7652608
1147,0.7651486
1148,0.7650355
1149,0.76492256
1150,0.7648116
1151,0.7647045
1152,0.7646031
1153,0.76450825
1154,0.76442045
1155,0.76433873
1156,0.76426184
1157,0.764188
1158,0.7641152
1159,0.76404226
1160,0.7639683
1161,0.76389307
1162,0.7638172
1163,0.76374143
1164,0.7636667
1165,0.763594
1166,0.7635236
1167,0.76345533
1168,0.76338905
1169,0.7633241
1170,0.7632596
1171,0.76319516
1172,0.76313066
1173,0.7630663
1174,0.7630025
1175,0.7629399
1176,0.762879
1177,0.7628202
1178,0.7627634
1179,0.7627082
1180,0.762654
1181,0.7626001
1182,0.7625458
1183,0.76249063
1184,0.7624345
1185,0.7623773
1186,0.7623196
1187,0.7622616
1188,0.7622038
1189,0.76214623
1190,0.7620887
1191,0.76203126
1192,0.7619735
1193,0.7619152
1194,0.7618563
1195,0.76179665
1196,0.76173645
1197,0.76167583
1198,0.76161516
1199,0.76155424
1200,0.76149315
1201,0.76143175
1202,0.7613699
1203,0.7613072
1204,0.7612435
1205,0.76117885
1206,0.7611133
1207,0.7610466
1208,0.7609792
1209,0.76091063
1210,0.7608413
1211,0.760771
1212,0.76069975
1213,0.7606276
1214,0.7605545
1215,0.7604805
1216,0.76040596
1217,0.7603305
1218,0.7602544
1219,0.76017743
1220,0.7600996
1221,0.7600208
1222,0.7599411
1223,0.7598604
1224,0.759779
1225,0.7596966
1226,0.7596136
1227,0.75952965
1228,0.75944483
1229,0.7593591
1230,0.7592726
1231,0.7591852
1232,0.75909716
1233,0.7590083
1234,0.7589187
1235,0.7588285
1236,0.7587376
1237,0.7586462
1238,0.75855404
1239,0.7584615
1240,0.75836825
1241,0.75827456
1242,0.7581803
1243,0.7580856
1244,0.7579904
1245,0.75789464
1246,0.7577984
1247,0.75770175
1248,0.75760466
1249,0.7575071
1250,0.7574092
1251,0.7573109
1252,0.75721234
1253,0.7571134
1254,0.7570142
1255,0.7569147
1256,0.75681496
1257,0.7567149
1258,0.7566147
1259,0.75651425
1260,0.7564136
1261,0.75631285
1262,0.7562119
1263,0.7561108
1264,0.7560095
1265,0.75590813
1266,0.7558066
1267,0.755705
1268,0.75560325
1269,0.7555014
1270,0.7553996
1271,0.7552976
1272,0.7551955
1273,0.75509346
1274,0.7549913
1275,0.7548892
1276,0.754787
1277,0.75468487
1278,0.7545828
1279,0.7544807
1280,0.7543786
1281,0.7542766
1282,0.7541746
1283,0.7540726
1284,0.7539707
1285,0.7538689
1286,0.75376713
1287,0.7536655
1288,0.7535638
1289,0.7534623
1290,0.7533609
1291,0.75325966
1292,0.7531585
1293,0.75305754
1294,0.7529567
1295,0.75285596
1296,0.75275546
1297,0.75265515
1298,0.75255495
1299,0.75245506
1300,0.7523554
1301,0.752256
1302,0.7521568
1303,0.7520578
1304,0.75195915
1305,0.75186074
1306,0.7517627
1307,0.75166494
1308,0.7515675
1309,0.7514703
1310,0.7513736
1311,0.75127727
1312,0.7511812
1313,0.7510856
1314,0.7509904
1315,0.7508956
1316,0.75080127
1317,0.7507073
1318,0.750614
1319,0.7505209
1320,0.7504284
1321,0.75033635
1322,0.7502448
1323,0.7501538
1324,0.7500631
1325,0.7499733
1326,0.7498836
1327,0.74979496
1328,0.7497062
1329,0.74961865
1330,0.74953085
1331,0.749445
1332,0.7493574
1333,0.7492747
1334,0.74918395
1335,0.74911165
1336,0.7490007
1337,0.74897933
1338,0.7487377
1339,0.74900174
1340,0.7477222
1341,0.74780095
1342,0.74465877
1343,0.7422422
1344,0.74196875
1345,0.73325217
1346,0.7340491
1347,0.7566956
1348,0.76881814
1349,0.77047706
1350,0.7705769
1351,0.76944643
1352,0.7637694
1353,0.7568376
1354,0.7560471
1355,0.7607145
1356,0.7683431
1357,0.7740408
1358,0.77449465
1359,0.76937014
1360,0.76082355
1361,0.7517542
1362,0.7443505
1363,0.7396497
1364,0.7378492
1365,0.7383787
1366,0.7402205
1367,0.74344194
1368,0.74780905
1369,0.75214547
1370,0.75526005
1371,0.75652665
1372,0.7560484
1373,0.7544585
1374,0.7525536
1375,0.7509882
1376,0.75012475
1377,0.7500153
1378,0.7504765
1379,0.7512402
1380,0.75211525
1381,0.75307536
1382,0.7542142
1383,0.75556964
1384,0.75699794
1385,0.75823456
1386,0.7589623
1387,0.7589131
1388,0.75805813
1389,0.75663465
1390,0.75498414
1391,0.75342077
1392,0.7522126
1393,0.7515997
1394,0.7517609
1395,0.75272954
1396,0.7543276
1397,0.75618345
1398,0.75785106
1399,0.75898874
1400,0.75950295
1401,0.7595505
1402,0.7594023
1403,0.7592912
1404,0.75934815
1405,0.75961703
1406,0.7600516
1407,0.7604641
1408,0.76056087
1409,0.76014197
1410,0.7592833
1411,0.75828046
1412,0.75743103
1413,0.75688875
1414,0.7566646
1415,0.75669557
1416,0.75691545
1417,0.75729114
1418,0.75780267
1419,0.75839525
1420,0.75895387
1421,0.75933045
1422,0.75942856
1423,0.7592783
1424,0.75900507
1425,0.75872475
1426,0.75848305
1427,0.7582682
1428,0.7580499
1429,0.75781655
1430,0.7575795
1431,0.75734705
1432,0.7571098
1433,0.75685525
1434,0.7565946
1435,0.7563714
1436,0.7562289
1437,0.7561791
1438,0.7562011
1439,0.7562567
1440,0.75630826
1441,0.75632846
1442,0.75629395
1443,0.7561867
1444,0.75600374
1445,0.75576586
1446,0.75550663
1447,0.7552518
1448,0.755018
1449,0.7548143
1450,0.75464153
1451,0.7544915
1452,0.75435406
1453,0.7542257
1454,0.7541057
1455,0.7539925
1456,0.7538861
1457,0.75379616
1458,0.75372934
1459,0.7536766
1460,0.7536228
1461,0.75356424
1462,0.7534996
1463,0.7534153
1464,0.7533015
1465,0.7531717
1466,0.7530407
1467,0.75290686
1468,0.7527747
1469,0.7526628
1470,0.75257146
1471,0.7524861
1472,0.75241035
1473,0.7523497
1474,0.75228757
1475,0.7522201
1476,0.75216174
1477,0.7521045
1478,0.75204027
1479,0.751984
1480,0.75192904
1481,0.75186235
1482,0.7517981
1483,0.7517287
1484,0.75164497
1485,0.7515656
1486,0.7514815
1487,0.75139403
1488,0.7513198
1489,0.7512422
1490,0.75117445
1491,0.7511137
1492,0.7510488
1493,0.75099605
1494,0.7509321
1495,0.7508781
1496,0.75081396
1497,0.7507571
1498,0.7506921
1499,0.75063455
1500,0.7710505
1501,0.7992402
1502,0.8240886
1503,0.84795094
1504,0.8658798
1505,0.8692755
1506,0.85665894
1507,0.8425904
1508,0.8267526
1509,0.81091034
1510,0.7966355
1511,0.78579754
1512,0.77953887
1513,0.778136
1514,0.78050816
1515,0.78463256
1516,0.78887385
1517,0.792711
1518,0.7964026
1519,0.80014104
1520,0.80334765
1521,0.8047292
1522,0.8034748
1523,0.80021256
1524,0.7965842
1525,0.7939782
1526,0.79271066
1527,0.792303
1528,0.7921867
1529,0.79210216
1530,0.7921093
1531,0.7923834
1532,0.7929485
1533,0.79351467
1534,0.7935643
1535,0.79266185
1536,0.7907495
1537,0.78819215
1538,0.7855547
1539,0.7833099
1540,0.7816843
1541,0.7806936
1542,0.7802699
1543,0.78035706
1544,0.7809215
1545,0.7818942
1546,0.78310853
1547,0.7843069
1548,0.7852351
1549,0.7857594
1550,0.7859093
1551,0.7858198
1552,0.7856291
1553,0.7854145
1554,0.7851932
1555,0.7849571
1556,0.78469497
1557,0.78438777
1558,0.78399503
1559,0.78346336
1560,0.782764
1561,0.7819304
1562,0.781058
1563,0.7802629
1564,0.77963006
1565,0.77919227
1566,0.7789399
1567,0.778843
1568,0.77885944
1569,0.77893275
1570,0.77899337
1571,0.7789784
1572,0.7788579
1573,0.77864665
1574,0.77839106
1575,0.7781416
1576,0.7779334
1577,0.77778256
1578,0.7776912
1579,0.77765167
1580,0.7776475
1581,0.7776551
1582,0.77765316
1583,0.77763164
1584,0.77759516
1585,0.77755624
1586,0.7775261
1587,0.77750885
1588,0.7775013
1589,0.7774954
1590,0.7774797
1591,0.7774416
1592,0.7773717
1593,0.77726793
1594,0.77713925
1595,0.77700305
1596,0.776879
1597,0.77678293
1598,0.77672404
1599,0.7767047
1600,0.77672106
1601,0.7767646
1602,0.77682453
1603,0.77689064
1604,0.77695644
1605,0.7770192
1606,0.7770782
1607,0.77713317
1608,0.77718216
1609,0.77722204
1610,0.7772489
1611,0.7772587
1612,0.7772486
1613,0.77721864
1614,0.77717215
1615,0.77711535
1616,0.77705544
1617,0.7769993
1618,0.77695185
1619,0.7769155
1620,0.7768901
1621,0.7768741
1622,0.77686495
1623,0.77685976
1624,0.7768567
1625,0.77685446
1626,0.77685237
1627,0.77684927
1628,0.77684414
1629,0.7768352
1630,0.77682084
1631,0.77679974
1632,0.7767709
1633,0.7767345
1634,0.77669156
1635,0.7766436
1636,0.7765925
1637,0.77653956
1638,0.77648604
1639,0.7764322
1640,0.7763782
1641,0.77632403
1642,0.77626944
1643,0.7762146
1644,0.77615976
1645,0.7761053
1646,0.7760512
1647,0.7759977
1648,0.7759444
1649,0.775891
1650,0.77583694
1651,0.7757819
1652,0.77572536
1653,0.775667
1654,0.7756064
1655,0.7755434
1656,0.775478
1657,0.7754098
1658,0.7753392
1659,0.77526635
1660,0.77519166
1661,0.7751157
1662,0.7750393
1663,0.77496284
1664,0.77488685
1665,0.7748116
1666,0.7747372
1667,0.77466357
1668,0.7745904
1669,0.7745175
1670,0.77444434
1671,0.7743707
1672,0.77429587
1673,0.7742197
