state_0,state_1,state_2
0.8090190618207947,0.07641217485206142,0.11456876332714383
0.8073561356043804,0.07701283390843616,0.11563103048718348
0.805696627507182,0.07761103966929905,0.11669233282351898
0.804040530503308,0.07820679913732254,0.11775267035936943
0.8023878375813087,0.07880011929763331,0.11881204312105798
0.8007385417441465,0.07939100711785252,0.11987045113800121
0.7990926360091655,0.07997946954813773,0.1209278944426968
0.7974501134080632,0.08056551352122332,0.12198437307071375
0.7958109669868597,0.08114914595246181,0.12303988706067848
0.7941751898058695,0.08173037373986447,0.12409443645426599
0.7925427749396713,0.0823092037641413,0.1251480212961874
0.7909137154770787,0.082885642888743,0.12620064163417832
0.7892880045211113,0.08345969795989983,0.12725229751898892
0.7876656351889653,0.08403137580666376,0.12830298900437098
0.7860466006119845,0.08460068324094694,0.12935271614706878
0.784430893935631,0.08516762705756342,0.13040147900680554
0.7828185083194564,0.08573221403426845,0.13144927764627512
0.7812094369370727,0.0862944509317991,0.13249611213112822
0.7796036729761232,0.08685434449391383,0.1335419825299632
0.7780012096382544,0.0874119014474315,0.13458688891431414
0.7764020401390861,0.0879671285022734,0.1356308313586405
0.7748061577081837,0.08852003235150097,0.13667380994031553
0.7732135555890292,0.08907061967135532,0.13771582473961574
0.7716242270389921,0.08961889712129811,0.13875687583970975
0.7700381653293017,0.09016487134405038,0.13979696332664815
0.768455363745018,0.09070854896563074,0.14083608728935126
0.7668758155850033,0.09124993659539715,0.14187424781959979
0.7652995141618942,0.09178904082608264,0.14291144501202313
0.7637264528020732,0.0923258682338377,0.1439476789640891
0.7621566248456398,0.092860425378267,0.14498294977609316
0.7605900236463835,0.09339271880246902,0.14601725755114747
0.7590266425717545,0.09392275503307546,0.1470506023951701
0.757466475002836,0.09445054058028868,0.1480829844168755
0.755909514334317,0.09497608193792084,0.1491144037277622
0.7543557539744628,0.0954993855834334,0.15014486044210407
0.7528051873450883,0.09602045797797376,0.15117435467693796
0.7512578078815297,0.09653930556641543,0.15220288655205483
0.749713609032617,0.09705593477739471,0.15323045618998832
0.7481725842606455,0.09757035202334996,0.15425706371600456
0.746634727041349,0.09808256370055934,0.15528270925809162
0.745100030863872,0.0985925761891786,0.1563073929469494
0.7435684892307416,0.09910039585327945,0.15733111491597895
0.7420400956578403,0.09960602904088711,0.15835387530127254
0.7405148436743793,0.1001094820840176,0.15937567424160315
0.7389927268228693,0.10061076129871704,0.16039651187841364
0.7374737386590954,0.101109872985097,0.16141638835580763
0.7359578727520879,0.1016068234273737,0.1624353038205384
0.7344451226840962,0.10210161889390434,0.16345325842199943
0.7329354820505612,0.10259426563722585,0.1644702523122129
0.7314289444600882,0.10308476989409021,0.16548628564582157
0.7299255035344202,0.10357313788550293,0.16650135858007686
0.7284251529084103,0.10405937581676006,0.16751547127482969
0.7269278862299949,0.10454348987748485,0.1685286238925202
0.7254336971601677,0.10502548624166419,0.1695408165981681
0.7239425793729514,0.10550537106768676,0.1705520495593621
0.7224545265553719,0.10598315049837814,0.17156232294624996
0.7209695324074314,0.106458830661039,0.17257163693152955
0.7194875906420817,0.10693241766748085,0.17357999169043747
0.7180086949851971,0.10740391761406243,0.17458738740074042
0.716532839175549,0.10787333658172638,0.17559382424272485
0.7150600169647778,0.10834068063603586,0.1765993023991863
0.7135902221173682,0.10880595582720964,0.17760382205542213
0.7121234484106211,0.10926916819016075,0.1786073833992181
0.7106596896346286,0.10973032374452929,0.17960998662084238
0.7091989395922469,0.11018942849472046,0.18061163191303264
0.7077411920990705,0.11064648842994051,0.181612319470989
0.7062864409834057,0.11110150952423203,0.18261204949236232
0.7048346800862446,0.11155449773650972,0.18361082217724567
0.7033859032612394,0.11200545901059566,0.18460863772816494
0.7019401043746756,0.11245439927525647,0.18560549635006818
0.7004972773054465,0.11290132444423673,0.18660139825031674
0.6990574159450277,0.11334624041629593,0.1875963436386764
0.6976205141974501,0.11378915307524351,0.1885903327273064
0.6961865659792752,0.11423006828997373,0.18958336573075107
0.6947555652195689,0.11466899191450097,0.1905754428659301
0.6933275058598757,0.1151059297879955,0.19156656435212882
0.6919023818541932,0.11554088773481719,0.19255673041098964
0.6904801871689463,0.11597387156455197,0.19354594126650193
0.6890609157829622,0.11640488707204555,0.1945341971449922
0.6876445616874444,0.11683394003743874,0.1955214982751169
0.6862311188859469,0.11726103622620276,0.19650784488785034
0.68482058139435,0.11768618138917208,0.19749323721647793
0.6834129432408338,0.1181093812625813,0.1984776754965849
0.6820081984658536,0.11853064156809778,0.19946115996604885
0.6806063411221145,0.11894996801285607,0.20044369086502944
0.6792073652745461,0.11936736628949429,0.20142526843595965
0.6778112650002771,0.11978284207618639,0.2024058929235365
0.6764180343886113,0.1201964010366765,0.20338556457471246
0.6750276675410011,0.12060804882031406,0.20436428363868486
0.6736401585710238,0.12101779106208688,0.20534205036688957
0.6722555016043559,0.12142563338265533,0.20631886501298902
0.6708736907787485,0.12183158138838657,0.20729472783286496
0.6694947202440026,0.12223564067138781,0.2082696390846096
0.668118584161944,0.12263781680954056,0.20924359902851541
0.666745276706399,0.12303811536653364,0.2102166079270673
0.6653747920631693,0.12343654189189746,0.21118866604493325
0.6640071244300076,0.12383310192103658,0.21215977364895577
0.6626422680165933,0.12422780097526398,0.2131299310081427
0.6612802170445073,0.1246206445618343,0.21409913839365835
0.6599209657472084,0.12501163817397654,0.2150673960788151
0.658564508370008,0.12540078729092752,0.2160347043390647
0.6572108391700465,0.1257880973779648,0.21700106345198866
0.6558599524162686,0.12617357388644046,0.21796647369729094
0.654511842389399,0.1265572222538136,0.21893093535678765
0.6531665033819183,0.12693904790368227,0.21989444871439967
0.6518239296980387,0.12731905624581819,0.22085701405614333
0.6504841156536804,0.1276972526761977,0.22181863167012195
0.6491470555764467,0.12807364257703546,0.22277930184651806
0.6478127438056007,0.1284482313168167,0.22373902487758257
0.6464811746920409,0.12882102425032982,0.22469780105762927
0.6451523425982776,0.12919202671869878,0.22565563068302363
0.6438262418984088,0.12956124404941494,0.2266125140521763
0.6425028669780962,0.12992868155637072,0.22756845146553328
0.6411822122345422,0.13029434453989008,0.22852344322556772
0.6398642720764652,0.13065823828676248,0.2294774896367725
0.6385490409240766,0.13102036807027306,0.23043059100565033
0.6372365132090572,0.13138073915023574,0.2313827476407071
0.6359266833745327,0.13173935677302584,0.23233395985244143
0.6346195458750516,0.13209622617161032,0.23328422795333825
0.6333150951765607,0.13245135256558016,0.23423355225785936
0.6320133257563819,0.13280474116118235,0.23518193308243573
0.6307142321031889,0.13315639715135208,0.23612937074545903
0.6294178087169839,0.13350632571574272,0.23707586556727334
0.6281240501090745,0.13385453202075848,0.23802141787016728
0.6268329508020496,0.13420102121958566,0.23896602797836475
0.6255445053297574,0.13454579845222403,0.2399096962180186
0.6242587082372814,0.13488886884551787,0.24085242291720077
0.6229755540809178,0.13523023751318686,0.24179420840589538
0.621695037428152,0.13556990955585846,0.24273505301598974
0.6204171528576362,0.13590789006109705,0.24367495708126674
0.6191418949591657,0.1362441841034372,0.2446139209373971
0.6178692583336567,0.13657879674441253,0.24555194492193078
0.6165992375931231,0.13691173303258775,0.24648902937428918
0.6153318273606533,0.13724299800358963,0.24742517463575708
0.6140670222703886,0.13757259668013622,0.24836038104947522
0.6128048169674989,0.1379005340720698,0.24929464896043152
0.6115452061081618,0.13822681517638435,0.2502279787154541
0.6102881843595381,0.1385514449772598,0.2511603706632023
0.6090337463997509,0.13887442844608922,0.25209182515415984
0.6077818869178622,0.13919577054151078,0.25302234254062705
0.60653260061385,0.1395154762094386,0.25395192317671145
0.6052858821985869,0.13983355038309098,0.2548805674183221
0.6040417263938175,0.1401499979830223,0.25580827562316044
0.602800127932135,0.14046482391715243,0.2567350481507128
0.6015610815569603,0.14077803308079662,0.2576608853622431
0.6003245820225189,0.1410896303566962,0.2585857876207849
0.5990906240938187,0.14139962061504807,0.2595097552911334
0.5978592025466286,0.14170800871353317,0.2604327887398382
0.5966303121674553,0.14201479949734863,0.26135488833519605
0.595403947753522,0.1423199977992362,0.2622760544472418
0.594180104112746,0.1426236084395116,0.26319628744774237
0.5929587760637169,0.14292563622609467,0.2641155877101884
0.5917399584356748,0.14322608595453823,0.26503395560978715
0.5905236460684878,0.14352496240805857,0.2659513915234538
0.589309833812631,0.14382227035756312,0.26686789582980586
0.588098516529164,0.14411801456168183,0.26778346890915417
0.5868896890897094,0.14441219976679442,0.2686981111434962
0.5856833463764314,0.14470483070706086,0.269611822916508
0.5844794832820135,0.1449959121044495,0.2705246046135372
0.5832780947096373,0.14528544866876691,0.271436456621596
0.582079175572961,0.14557344509768644,0.2723473793293526
0.5808827207960974,0.14585990607677712,0.2732573731271255
0.5796887253135931,0.14614483627953212,0.2741664384068748
0.5784971840704062,0.14642824036739865,0.27507457556219517
0.5773080920218857,0.14671012298980513,0.27598178498830916
0.5761214441337499,0.14699048878419063,0.2768880670820595
0.5749372353820644,0.14726934237603406,0.2777934222419015
0.573755460753222,0.1475466883788814,0.27869785086789656
0.5725761152439208,0.14782253139437418,0.279601353361705
0.571399193861143,0.14809687601227917,0.2805039301265778
0.5702246916221336,0.14836972681051597,0.2814055815673504
0.5690526035543803,0.14864108835518408,0.2823063080904359
0.5678829246955908,0.1489109652005931,0.28320611010381613
0.5667156500936735,0.14917936188928937,0.2841049880170373
0.5655507748067155,0.1494462829520844,0.28500294224120015
0.5643882939029615,0.1497117329080837,0.285899973188955
0.5632282024607941,0.14997571626471262,0.2867960812744933
0.5620704955687116,0.1502382375177469,0.28769126691354174
0.5609151683253082,0.15049930115133758,0.28858553052335423
0.5597622158392527,0.15075891163804145,0.2894788725227059
0.5586116332292678,0.15101707343884718,0.29037129333188505
0.5574634156241098,0.1512737910032027,0.29126279337268746
0.5563175581625478,0.15152906876904404,0.29215337306840816
0.555174055993343,0.15178291116282083,0.29304303284383615
0.5540329042752282,0.1520353225995259,0.2939317731252459
0.5528940981768874,0.15228630748272143,0.2948195943403914
0.5517576328769354,0.1525358702045656,0.29570649691849926
0.5506235035638969,0.15278401514584194,0.2965924812902614
0.5494917054361871,0.15303074667598393,0.297477547887829
0.5483622337020904,0.15327606915310388,0.29836169714480576
0.5472350835797404,0.1535199869240198,0.29924492949624004
0.5461102502971,0.15376250432428118,0.3001272453786188
0.544987729091941,0.15400362567819714,0.3010086452298618
0.5438675152118237,0.15424335529886268,0.30188912948931357
0.5427496039140771,0.15448169748818597,0.3027686985977369
0.5416339904657784,0.15471865653691474,0.30364735299730705
0.5405206701437337,0.1549542367246619,0.30452509313160436
0.5394096382344572,0.155188442319935,0.3054019194456078
0.5383008900341516,0.15542127758015978,0.3062778323856886
0.5371944208486885,0.15565274675170793,0.3071528323996038
0.5360902259935879,0.15588285406992353,0.30802691993648856
0.5349883007939988,0.1561116037591499,0.3089000954468515
0.5338886405846794,0.15633900003275425,0.30977235938256653
0.5327912407099769,0.15656504709315633,0.31064371219686704
0.5316960965238083,0.15678974913185195,0.3115141543443397
0.5306032033896408,0.15701311032944143,0.31238368628091795
0.5295125566804715,0.15723513485565443,0.3132523084638743
0.5284241517788084,0.15745582686937598,0.3141200213518158
0.5273379840766509,0.15767519051867263,0.3149868254046765
0.5262540489754698,0.1578932299408189,0.31585272108371154
0.5251723418861882,0.1581099492623217,0.3167177088514901
0.524092858229162,0.1583253525989481,0.31758178917189017
0.5230155934341603,0.15853944405574905,0.3184449625100909
0.5219405429403465,0.15875222772708608,0.3193072293325676
0.5208677021962587,0.1589637076966568,0.32016859010708454
0.5197970666597903,0.15917388803752042,0.3210290453026893
0.5187286317981711,0.1593827728121231,0.3218885953897058
0.5176623930879477,0.15959036607232324,0.32274724083972905
0.5165983460149648,0.1597966718594177,0.3236049821256177
0.5155364860743459,0.16000169420416532,0.324461819721489
0.5144768087704741,0.160205437126814,0.32531775410271213
0.5134193096169731,0.16040790463712518,0.3261727857459017
0.5123639841366885,0.16060910073439882,0.3270269151289129
0.5113108278616684,0.16080902940749842,0.3278801427308332
0.5102598363331449,0.1610076946348764,0.3287324690319787
0.5092110051015148,0.1612051003845989,0.32958389451388626
0.5081643297263213,0.1614012506143705,0.3304344196593082
0.5071198057762345,0.16159614927155985,0.33128404495220587
0.5060774288290334,0.16178980029322276,0.33213277087774407
0.5050371944715866,0.16198220760612858,0.33298059792228507
0.5039990982998339,0.16217337512678442,0.3338275265733819
0.5029631359187674,0.1623633067614596,0.334673557319773
0.5019293029424134,0.16255200640621004,0.33551869065137674
0.5008975949938134,0.1627394779469029,0.33636292705928394
0.4998680077050053,0.16292572525924154,0.3372062670357532
0.49884053671700573,0.16311075220878923,0.33804871107420503
0.497815177679791,0.16329456265099362,0.3388902596692154
0.4967919262522788,0.1634771604312114,0.3397309133165098
0.49577077810230985,0.16365854938473223,0.34057067251295814
0.4947517289066296,0.16383873333680243,0.3414095377565682
0.4937347743508698,0.16401771610265026,0.34224750954648014
0.49271991012953037,0.16419550148750928,0.34308458838296035
0.49170713194596116,0.16437209328664215,0.3439207747673969
0.49069643551234365,0.16454749528536472,0.3447560692022916
0.4896878165496729,0.16472171125907054,0.34559047219125655
0.4886812707877394,0.16489474497325385,0.3464239842390068
0.48767679396511093,0.1650666001835338,0.34725660585135526
0.48667438182911466,0.165237280635678,0.34808833753520735
0.485674030135819,0.16540679006562686,0.34891917979855436
0.48467573465001573,0.16557513219951592,0.34974913315046857
0.4836794911452021,0.1657423107537005,0.35057819810109764
0.48268529540356264,0.16590832943477873,0.3514063751616586
0.4816931432159519,0.16607319193961567,0.35223366484443264
0.48070303038187595,0.16623690195536522,0.3530600676627588
0.47971495270947506,0.1663994631594954,0.35388558413102955
0.4787289060155057,0.16656087921981066,0.3547102147646836
0.4777448861253231,0.1667211537944745,0.3555339600802024
0.4767628888728632,0.16688029053203368,0.3563568205951031
0.4757829101006254,0.16703829307144147,0.35717879682793313
0.47480494565965464,0.16719516504207965,0.3579998892982657
0.4738289914095241,0.16735091006378255,0.35882009852669355
0.47285504321831745,0.16750553174685956,0.3596394250348232
0.47188309696261144,0.1676590336921182,0.3604578693452706
0.4709131485274586,0.16781141949088685,0.3612754319816548
0.46994519380636945,0.16796269272503772,0.3620921134685928
0.4689792287012955,0.16811285696701028,0.3629079143316942
0.4680152491226116,0.1682619157798324,0.363722835097556
0.46705325098909906,0.16840987271714403,0.3645368762937569
0.4660932302279277,0.16855673132322013,0.3653500384488524
0.4651351827746392,0.1687024951329924,0.3661623220923684
0.46417910457312955,0.16884716767207297,0.3669737277547977
0.46322499157563213,0.16899075245677486,0.36778425596759323
0.46227283974270034,0.16913325299413662,0.36859390726316327
0.4613226450431906,0.16927467278194352,0.3694026821748661
0.46037440345424535,0.16941501530874936,0.3702105812370053
0.4594281109612759,0.16955428405390083,0.3710176049848233
0.45848376355794557,0.16969248248755664,0.3718237539544978
0.45754135724615247,0.16982961407071262,0.3726290286831349
0.45660088803601295,0.16996568225522157,0.3734334297087655
0.4556623519458443,0.17010069048381704,0.37423695757033865
0.4547257450021483,0.17023464219013407,0.37503961280771764
0.45379106323959406,0.17036754079873173,0.3758413959616742
0.4528583027010014,0.17049938972511514,0.3766423075738837
0.4519274594373241,0.1706301923757566,0.3774423481869193
0.45099852950763314,0.17075995214811834,0.3782415183442485
0.45007150897909987,0.17088867243067418,0.37903981859022595
0.44914639392697975,0.1710163566029299,0.37983724947009034
0.44822318043459536,0.1711430080354467,0.3806338115299582
0.4473018645933199,0.1712686300898616,0.38142950531681874
0.44638244250256076,0.17139322611890928,0.38222433137852996
0.44546491026974294,0.17151679946644427,0.383018290263813
0.4445492640102926,0.17163935346746095,0.38381138252224645
0.4436354998476205,0.17176089144811635,0.38460360870426313
0.4427236139131058,0.17188141672575097,0.38539496936114326
0.44181360234607936,0.17200093260890958,0.38618546504501106
0.4409054612938077,0.172119442397364,0.3869750963088283
0.43999918691147655,0.17223694938213208,0.3877638637063916
0.4390947753621746,0.17235345684550085,0.38855176779232453
0.4381922228168774,0.1724689680610465,0.3893388091220761
0.43729152545443073,0.17258348629365616,0.39012498825191333
0.4363926794615348,0.1726970147995479,0.3909103057389173
0.4354956810327282,0.17280955682629306,0.391694762140979
0.43460052637037117,0.17292111561283585,0.392478358016793
0.4337072116846304,0.17303169438951527,0.39326109392585457
0.4328157331934621,0.17314129637808517,0.3940429704284527
0.43192608712259684,0.17324992479173562,0.39482398808566754
0.4310382697055227,0.17335758283511304,0.39560414745936445
0.43015227718347016,0.17346427370434125,0.3963834491121886
0.42926810580539554,0.17357000058704242,0.39716189360756204
0.42838575182796546,0.17367476666235682,0.39793948150967795
0.4275052115155409,0.17377857510096373,0.3987162133834954
0.4266264811401614,0.17388142906510262,0.399492089794736
0.42574955698152916,0.1739833317085926,0.40026711130987846
0.42487443532699365,0.17408428617685257,0.4010412784961538
0.4240011124715354,0.1741842956069235,0.4018145919215411
0.4231295847177506,0.17428336312748638,0.40258705215476304
0.4222598483758354,0.17438149185888396,0.4033586597652806
0.42139189976357033,0.17447868491314067,0.404129415323289
0.4205257352063047,0.1745749453939821,0.4048993193997132
0.41966135103694086,0.17467027639685628,0.4056683725662031
0.4187987435959189,0.1747646810089526,0.40643657539512873
0.41793790923120117,0.17485816230922235,0.4072039284595767
0.4170788442982566,0.17495072336839912,0.4079704323333445
0.4162215451600454,0.175042367249018,0.4087360875909368
0.41536600818700375,0.17513309700543567,0.4095008948075606
0.41451222975702834,0.17522291568385084,0.4102648545591208
0.4136602062554609,0.1753118263223229,0.4110279674222162
0.41280993407507316,0.175399831950793,0.41179023397413406
0.4119614096160515,0.17548693559110218,0.41255165479284645
0.41111462928598147,0.17557314025701265,0.413312230457006
0.41026958949983294,0.17565844895422655,0.4140719615459406
0.4094262866799447,0.17574286468040534,0.4148308486396501
0.4085847172560093,0.17582639042518988,0.4155888923188009
0.4077448776650581,0.17590902917021956,0.41634609316472243
0.4069067643514461,0.17599078388915168,0.4171024517594022
0.40607037376683686,0.17607165754768106,0.4178579686854821
0.4052357023701873,0.1761516531035595,0.4186126445262532
0.4044027466277332,0.17623077350661465,0.4193664798656523
0.40357150301297373,0.17630902169876939,0.420119475288257
0.4027419680066568,0.1763864006140614,0.4208716313792819
0.4019141380967641,0.17646291317866192,0.4216229487245741
0.4010880097784962,0.17653856231089482,0.4223734279106091
0.4002635795542577,0.1766133509212563,0.42312306952448614
0.3994408439336425,0.1766872819124331,0.4238718741539245
0.398619799433419,0.1767603581793219,0.4246198423872591
0.3978004425775153,0.17683258260904877,0.42536697481343605
0.39698276989700443,0.1769039580809868,0.4261132720220089
0.39616677793008986,0.17697448746677624,0.426858734603134
0.39535246322209067,0.17704417363034253,0.4276033631475669
0.39453982232542706,0.17711301942791524,0.4283471582466578
0.3937288517996056,0.17718102770804722,0.4290901204923473
0.39291954821120467,0.17724820131163266,0.4298322504771628
0.3921119081338602,0.17731454307192607,0.43057354879421383
0.3913059281482508,0.17738005581456084,0.43131401603718844
0.3905016048420835,0.1774447423575677,0.4320536528003488
0.38969893481007917,0.1775086055113938,0.43279245967852714
0.38889791465395834,0.17757164807891979,0.433530437267122
0.38809854098242647,0.17763387285547994,0.4342675861620937
0.3873008104111599,0.17769528262887946,0.4350039069599608
0.3865047195627913,0.17775588017941302,0.4357394002577958
0.38571026506689565,0.17781566827988304,0.4364740666532214
0.3849174435599755,0.17787464969561873,0.4372079067444059
0.38412625168544723,0.17793282718449277,0.4379409211300601
0.3833366860936266,0.17799020349694084,0.4386731104094327
0.3825487434417145,0.17804678137597907,0.4394044751823064
0.38176242039378305,0.17810256355722254,0.4401350160489945
0.3809777136207611,0.1781575527689031,0.4408647336103359
0.3801946198004206,0.17821175173188708,0.44159362846769246
0.379413135617362,0.17826516315969387,0.44232170122294423
0.37863325776300083,0.1783177897585133,0.44304895247848597
0.37785498293555314,0.17836963422722396,0.443775382837223
0.37707830784002183,0.17842069925741066,0.4445009929025676
0.3763032291881825,0.17847098753338275,0.4452257832784349
0.3755297436985699,0.17852050173219092,0.4459497545692393
0.37475784809646345,0.1785692445236462,0.44667290737989035
0.373987539113874,0.17861721857033663,0.4473952423157895
0.37321881348952957,0.17866442652764525,0.4481167599828253
0.37245166796886164,0.17871087104376782,0.44883746098737065
0.37168609930399144,0.17875655475973007,0.4495573459362786
0.3709221042537162,0.17880148030940557,0.45027641543687835
0.3701596795834954,0.1788456503195328,0.4509946700969719
0.36939882206543695,0.1788890674097331,0.45171211052483007
0.36863952847828374,0.1789317341925275,0.45242873732918887
0.3678817956074,0.17897365327335446,0.4531445511192457
0.3671256202447573,0.17901482725058693,0.45385955250465576
0.3663709991889217,0.17905525871554984,0.4545737420955286
0.3656179292450392,0.17909495025253763,0.45528712050242326
0.36486640722482344,0.17913390443883015,0.4559996883363465
0.3641164299465408,0.17917212384471193,0.4567114462087474
0.3633679942349983,0.17920961103348687,0.4574223947315149
0.3626210969215291,0.17924636856149745,0.45813253451697356
0.36187573484397983,0.17928239897814013,0.45884186617788003
0.36113190484669655,0.17931770482588394,0.4595503903274196
0.360389603780512,0.17935228864028552,0.4602581075792026
0.3596488285027317,0.17938615295000793,0.46096501854726035
0.35890957587712125,0.17941930027683628,0.4616711238460426
0.35817184277389263,0.17945173313569485,0.46237642409041263
0.35743562606969076,0.17948345403466448,0.46308091989564487
0.356700922647581,0.17951446547499827,0.4637846118774208
0.35596772939703525,0.17954476995113944,0.4644875006518254
0.35523604321391916,0.17957436995073695,0.465189586835344
0.3545058610004788,0.17960326795466286,0.46589087104485843
0.3537771796653278,0.17963146643702876,0.46659135389764345
0.35304999612343374,0.17965896786520263,0.46729103601136374
0.35232430729610587,0.17968577469982416,0.46798991800406997
0.3516001101109813,0.17971188939482308,0.46868800049419573
0.3508774015020125,0.17973731439743412,0.46938528410055347
0.3501561784094542,0.17976205214821406,0.4700817694423319
0.3494364377798502,0.17978610508105797,0.47077745713909186
0.3487181765660207,0.17980947562321592,0.47147234781076347
0.34800139172704947,0.17983216619530862,0.472166442077642
0.3472860802282708,0.17985417921134372,0.4728597405603856
0.3465722390412564,0.17987551707873317,0.47355224388001055
0.34585986514380335,0.17989618219830772,0.47424395265788905
0.3451489555199203,0.1799161769643347,0.4749348675157452
0.3444395071598158,0.17993550376453227,0.47562498907565204
0.34373151705988436,0.1799541649800881,0.47631431796002766
0.3430249822226949,0.1799721629856723,0.4770028547916329
